# Assembly Statistics Report
# Assembly name:  ASM2616845v1
# Organism name:  Theocolax elegans (wasps, ants & bees)
# Infraspecific name:  breed=Tele_zju
# Isolate:  zju2018
# Sex:  male
# Taxid:          1462594
# BioSample:      SAMN30247626
# BioProject:     PRJNA868490
# Submitter:      Zhejiang University
# Date:           2022-11-14
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JANSJX01
# Assembly method: FALCON v. 1.8.7; Wtdbg v. 1.2.8
# Expected final version: yes
# Genome coverage: 117.0x
# Sequencing technology: Illumina; PacBio Sequel
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_026168455.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_026168465.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	662726325
all	all	all	all	spanned-gaps	924
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	1900
all	all	all	all	scaffold-N50	88807786
all	all	all	all	scaffold-L50	4
all	all	all	all	scaffold-N75	74857721
all	all	all	all	scaffold-N90	66354002
all	all	all	all	contig-count	2824
all	all	all	all	contig-N50	1149130
all	all	all	all	contig-L50	144
all	all	all	all	total-gap-length	92400
all	all	all	all	molecule-count	7
all	all	all	all	top-level-count	1900
all	all	all	all	component-count	1900
all	all	all	all	gc-perc	33.5
Primary Assembly	all	all	all	total-length	662726325
Primary Assembly	all	all	all	ungapped-length	662633925
Primary Assembly	all	all	all	scaffold-count	1900
Primary Assembly	all	all	all	scaffold-N50	88807786
Primary Assembly	all	all	all	spanned-gaps	924
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	33.5
Primary Assembly	all	all	assembled-molecule	total-length	609162449
Primary Assembly	all	all	assembled-molecule	ungapped-length	609070049
Primary Assembly	all	all	assembled-molecule	scaffold-count	7
Primary Assembly	all	all	assembled-molecule	scaffold-N50	88807786
Primary Assembly	all	all	assembled-molecule	spanned-gaps	924
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	33.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	53563876
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	53563876
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	1893
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	51044
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	34.5
Primary Assembly	LG01	Linkage Group	all	total-length	111149533
