# Assembly Statistics Report
# Assembly name:  ilMicArun2.1
# Organism name:  Micropterix aruncella (moths)
# Taxid:          1042620
# BioSample:      SAMEA10978742
# BioProject:     PRJEB53845
# Submitter:      WELLCOME SANGER INSTITUTE
# Date:           2022-07-13
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    CALYMY01
# Genome coverage: 18x
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_944548615.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_944548614.1		Primary Assembly
## GCA_944548616.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	1079211800
all	all	all	all	spanned-gaps	3206
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	827
all	all	all	all	scaffold-N50	35295981
all	all	all	all	scaffold-L50	13
all	all	all	all	scaffold-N75	29098056
all	all	all	all	scaffold-N90	20073628
all	all	all	all	contig-count	4033
all	all	all	all	contig-N50	540406
all	all	all	all	contig-L50	571
all	all	all	all	total-gap-length	641200
all	all	all	all	molecule-count	32
all	all	all	all	top-level-count	827
all	all	all	all	component-count	827
all	all	all	all	gc-perc	37
Primary Assembly	all	all	all	total-length	1079196823
Primary Assembly	all	all	all	ungapped-length	1078555623
Primary Assembly	all	all	all	scaffold-count	826
Primary Assembly	all	all	all	scaffold-N50	35295981
Primary Assembly	all	all	all	spanned-gaps	3206
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	37
Primary Assembly	all	all	assembled-molecule	total-length	1031798470
Primary Assembly	all	all	assembled-molecule	ungapped-length	1031160470
Primary Assembly	all	all	assembled-molecule	scaffold-count	31
Primary Assembly	all	all	assembled-molecule	scaffold-N50	35920917
Primary Assembly	all	all	assembled-molecule	spanned-gaps	3190
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	37
Primary Assembly	all	all	unlocalized-scaffold	total-length	3821557
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	3819957
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	28
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	159765
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	8
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	gc-perc	37.5
Primary Assembly	na	na	unplaced-scaffold	total-length	43576796
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	43575196
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	767
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	95434
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	8
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	37
Primary Assembly	1	Chromosome	all	total-length	42645844
Primary Assembly	1	Chromosome	all	ungapped-length	42621244
Primary Assembly	1	Chromosome	all	scaffold-count	1
Primary Assembly	1	Chromosome	all	scaffold-N50	42645844
Primary Assembly	1	Chromosome	all	spanned-gaps	123
Primary Assembly	1	Chromosome	all	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	gc-perc	36.5
Primary Assembly	1	Chromosome	assembled-molecule	total-length	42645844
Primary Assembly	1	Chromosome	assembled-molecule	ungapped-length	42621244
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-N50	42645844
Primary Assembly	1	Chromosome	assembled-molecule	spanned-gaps	123
Primary Assembly	1	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	1	Chromosome	assembled-molecule	gc-perc	36.5
Primary Assembly	1	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	2	Chromosome	all	total-length	42439319
Primary Assembly	2	Chromosome	all	ungapped-length	42416719
Primary Assembly	2	Chromosome	all	scaffold-count	1
Primary Assembly	2	Chromosome	all	scaffold-N50	42439319
Primary Assembly	2	Chromosome	all	spanned-gaps	113
Primary Assembly	2	Chromosome	all	unspanned-gaps	0
Primary Assembly	2	Chromosome	all	gc-perc	37
Primary Assembly	2	Chromosome	assembled-molecule	total-length	42439319
Primary Assembly	2	Chromosome	assembled-molecule	ungapped-length	42416719
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-N50	42439319
Primary Assembly	2	Chromosome	assembled-molecule	spanned-gaps	113
Primary Assembly	2	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	2	Chromosome	assembled-molecule	gc-perc	37
Primary Assembly	2	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	3	Chromosome	all	total-length	42263399
Primary Assembly	3	Chromosome	all	ungapped-length	42239199
