# Assembly Statistics Report
# Assembly name:  ASM1482597v1
# Organism name:  Bombus haemorrhoidalis (bees)
# Isolate:  SC7734
# Taxid:          207636
# BioSample:      SAMN15897734
# BioProject:     PRJNA659133
# Submitter:      Chinese Academy of Agricultural Sciences
# Date:           2020-10-02
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JACXIS01
# Assembly method: DISCOVAR de novo v. 52488
# Expected final version: yes
# Genome coverage: 100x
# Sequencing technology: Illumina HiSeq
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_014825975.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_014826035.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	240538686
all	all	all	all	spanned-gaps	2438
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	1614
all	all	all	all	scaffold-N50	15088228
all	all	all	all	scaffold-L50	8
all	all	all	all	scaffold-N75	11687791
all	all	all	all	scaffold-N90	8581612
all	all	all	all	contig-count	4052
all	all	all	all	contig-N50	874667
all	all	all	all	contig-L50	75
all	all	all	all	total-gap-length	1268845
all	all	all	all	molecule-count	18
all	all	all	all	top-level-count	1614
all	all	all	all	component-count	1614
all	all	all	all	gc-perc	37.5
Primary Assembly	all	all	all	total-length	240538686
Primary Assembly	all	all	all	ungapped-length	239269841
Primary Assembly	all	all	all	scaffold-count	1614
Primary Assembly	all	all	all	scaffold-N50	15088228
Primary Assembly	all	all	all	spanned-gaps	2438
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	37.5
Primary Assembly	all	all	assembled-molecule	total-length	231177201
Primary Assembly	all	all	assembled-molecule	ungapped-length	230411666
Primary Assembly	all	all	assembled-molecule	scaffold-count	18
Primary Assembly	all	all	assembled-molecule	scaffold-N50	15088228
Primary Assembly	all	all	assembled-molecule	spanned-gaps	1443
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	37.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	9361485
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	8858175
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	1596
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	584050
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	995
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	37
Primary Assembly	LG1	Linkage Group	all	total-length	15494678
Primary Assembly	LG1	Linkage Group	all	ungapped-length	15471894
Primary Assembly	LG1	Linkage Group	all	scaffold-count	1
Primary Assembly	LG1	Linkage Group	all	scaffold-N50	15494678
Primary Assembly	LG1	Linkage Group	all	spanned-gaps	48
Primary Assembly	LG1	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG1	Linkage Group	all	gc-perc	38.5
Primary Assembly	LG1	Linkage Group	assembled-molecule	total-length	15494678
Primary Assembly	LG1	Linkage Group	assembled-molecule	ungapped-length	15471894
Primary Assembly	LG1	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG1	Linkage Group	assembled-molecule	scaffold-N50	15494678
Primary Assembly	LG1	Linkage Group	assembled-molecule	spanned-gaps	48
Primary Assembly	LG1	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG1	Linkage Group	assembled-molecule	gc-perc	38.5
Primary Assembly	LG1	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG1	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG1	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG1	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG1	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG1	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG2	Linkage Group	all	total-length	15298811
Primary Assembly	LG2	Linkage Group	all	ungapped-length	15288037
Primary Assembly	LG2	Linkage Group	all	scaffold-count	1
Primary Assembly	LG2	Linkage Group	all	scaffold-N50	15298811
Primary Assembly	LG2	Linkage Group	all	spanned-gaps	33
Primary Assembly	LG2	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG2	Linkage Group	all	gc-perc	39
Primary Assembly	LG2	Linkage Group	assembled-molecule	total-length	15298811
Primary Assembly	LG2	Linkage Group	assembled-molecule	ungapped-length	15288037
Primary Assembly	LG2	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG2	Linkage Group	assembled-molecule	scaffold-N50	15298811
Primary Assembly	LG2	Linkage Group	assembled-molecule	spanned-gaps	33
Primary Assembly	LG2	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG2	Linkage Group	assembled-molecule	gc-perc	39
Primary Assembly	LG2	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG2	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG2	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG2	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG2	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG2	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG3	Linkage Group	all	total-length	16385858
Primary Assembly	LG3	Linkage Group	all	ungapped-length	16345061
Primary Assembly	LG3	Linkage Group	all	scaffold-count	1
Primary Assembly	LG3	Linkage Group	all	scaffold-N50	16385858
Primary Assembly	LG3	Linkage Group	all	spanned-gaps	67
Primary Assembly	LG3	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG3	Linkage Group	all	gc-perc	37
Primary Assembly	LG3	Linkage Group	assembled-molecule	total-length	16385858
Primary Assembly	LG3	Linkage Group	assembled-molecule	ungapped-length	16345061
Primary Assembly	LG3	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG3	Linkage Group	assembled-molecule	scaffold-N50	16385858
Primary Assembly	LG3	Linkage Group	assembled-molecule	spanned-gaps	67
Primary Assembly	LG3	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG3	Linkage Group	assembled-molecule	gc-perc	37
Primary Assembly	LG3	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG3	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG3	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG3	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG3	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG3	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG4	Linkage Group	all	total-length	14664000
Primary Assembly	LG4	Linkage Group	all	ungapped-length	14643301
Primary Assembly	LG4	Linkage Group	all	scaffold-count	1
Primary Assembly	LG4	Linkage Group	all	scaffold-N50	14664000
Primary Assembly	LG4	Linkage Group	all	spanned-gaps	42
Primary Assembly	LG4	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG4	Linkage Group	all	gc-perc	37.5
Primary Assembly	LG4	Linkage Group	assembled-molecule	total-length	14664000
Primary Assembly	LG4	Linkage Group	assembled-molecule	ungapped-length	14643301
Primary Assembly	LG4	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG4	Linkage Group	assembled-molecule	scaffold-N50	14664000
Primary Assembly	LG4	Linkage Group	assembled-molecule	spanned-gaps	42
Primary Assembly	LG4	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG4	Linkage Group	assembled-molecule	gc-perc	37.5
Primary Assembly	LG4	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG4	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG4	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG4	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG4	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG4	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG5	Linkage Group	all	total-length	11687791
Primary Assembly	LG5	Linkage Group	all	ungapped-length	11672976
Primary Assembly	LG5	Linkage Group	all	scaffold-count	1
Primary Assembly	LG5	Linkage Group	all	scaffold-N50	11687791
Primary Assembly	LG5	Linkage Group	all	spanned-gaps	27
Primary Assembly	LG5	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG5	Linkage Group	all	gc-perc	39
Primary Assembly	LG5	Linkage Group	assembled-molecule	total-length	11687791
Primary Assembly	LG5	Linkage Group	assembled-molecule	ungapped-length	11672976
Primary Assembly	LG5	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG5	Linkage Group	assembled-molecule	scaffold-N50	11687791
Primary Assembly	LG5	Linkage Group	assembled-molecule	spanned-gaps	27
Primary Assembly	LG5	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG5	Linkage Group	assembled-molecule	gc-perc	39
Primary Assembly	LG5	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG5	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG5	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG5	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG5	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG5	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG6	Linkage Group	all	total-length	16406067
Primary Assembly	LG6	Linkage Group	all	ungapped-length	16379062
Primary Assembly	LG6	Linkage Group	all	scaffold-count	1
Primary Assembly	LG6	Linkage Group	all	scaffold-N50	16406067
Primary Assembly	LG6	Linkage Group	all	spanned-gaps	43
Primary Assembly	LG6	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG6	Linkage Group	all	gc-perc	36.5
Primary Assembly	LG6	Linkage Group	assembled-molecule	total-length	16406067
Primary Assembly	LG6	Linkage Group	assembled-molecule	ungapped-length	16379062
Primary Assembly	LG6	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG6	Linkage Group	assembled-molecule	scaffold-N50	16406067
Primary Assembly	LG6	Linkage Group	assembled-molecule	spanned-gaps	43
Primary Assembly	LG6	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG6	Linkage Group	assembled-molecule	gc-perc	36.5
Primary Assembly	LG6	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG6	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG6	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG6	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG6	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG6	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG7	Linkage Group	all	total-length	19560494
Primary Assembly	LG7	Linkage Group	all	ungapped-length	19531693
Primary Assembly	LG7	Linkage Group	all	scaffold-count	1
Primary Assembly	LG7	Linkage Group	all	scaffold-N50	19560494
Primary Assembly	LG7	Linkage Group	all	spanned-gaps	45
Primary Assembly	LG7	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG7	Linkage Group	all	gc-perc	37
Primary Assembly	LG7	Linkage Group	assembled-molecule	total-length	19560494
Primary Assembly	LG7	Linkage Group	assembled-molecule	ungapped-length	19531693
Primary Assembly	LG7	Linkage Group	assembled-molecule	scaffold-count	1
