# Assembly Statistics Report
# Assembly name:  ASM2088227v1
# Organism name:  Mythimna separata (northern armyworm)
# Isolate:  CAU-2019
# Taxid:          271217
# BioSample:      SAMN22210468
# BioProject:     PRJNA770155
# Submitter:      China Agricultural University
# Date:           2021-11-16
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAJFBA01
# Assembly method: HIFI v. October 2021
# Expected final version: yes
# Genome coverage: 17.0x
# Sequencing technology: PacBio Sequel; Illumina NovaSeq
# GenBank assembly accession: GCA_020882275.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_020882285.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	700250022
all	all	all	all	spanned-gaps	474
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	58
all	all	all	all	scaffold-N50	23001230
all	all	all	all	scaffold-L50	14
all	all	all	all	scaffold-N75	20545150
all	all	all	all	scaffold-N90	16315602
all	all	all	all	contig-count	532
all	all	all	all	contig-N50	3403396
all	all	all	all	contig-L50	49
all	all	all	all	total-gap-length	226029
all	all	all	all	molecule-count	32
all	all	all	all	top-level-count	58
all	all	all	all	component-count	58
all	all	all	all	gc-perc	38.5
Primary Assembly	all	all	all	total-length	700250022
Primary Assembly	all	all	all	ungapped-length	700023993
Primary Assembly	all	all	all	scaffold-count	58
Primary Assembly	all	all	all	scaffold-N50	23001230
Primary Assembly	all	all	all	spanned-gaps	474
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	38.5
Primary Assembly	all	all	assembled-molecule	total-length	694805098
Primary Assembly	all	all	assembled-molecule	ungapped-length	694585138
Primary Assembly	all	all	assembled-molecule	scaffold-count	32
Primary Assembly	all	all	assembled-molecule	scaffold-N50	23001230
Primary Assembly	all	all	assembled-molecule	spanned-gaps	459
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	38.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	5444924
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	5438855
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	26
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	875000
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	15
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
