# Assembly Statistics Report
# Assembly name:  IOCAS_Schl_1.0
# Organism name:  Stichopus chloronotus (sea cucumbers)
# Isolate:  Wuzhizhou
# Taxid:          240144
# BioSample:      SAMN10651567
# BioProject:     PRJNA511931
# Submitter:      Institute of Oceanology, Chinese Academy of Sciences
# Date:           2021-12-20
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    SFZH01
# Assembly method: FALCON v. 0.3.0
# Expected final version: yes
# Genome coverage: 514.0x
# Sequencing technology: PacBio Sequel; Illumina; 10X Genomics; Hi-C
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_021234535.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_021234585.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	719130506
all	all	all	all	spanned-gaps	465
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	296
all	all	all	all	scaffold-N50	32706042
all	all	all	all	scaffold-L50	10
all	all	all	all	scaffold-N75	27569908
all	all	all	all	scaffold-N90	21869414
all	all	all	all	contig-count	761
all	all	all	all	contig-N50	4484386
all	all	all	all	contig-L50	49
all	all	all	all	total-gap-length	1484798
all	all	all	all	molecule-count	22
all	all	all	all	top-level-count	296
all	all	all	all	component-count	296
all	all	all	all	gc-perc	38
Primary Assembly	all	all	all	total-length	719130506
Primary Assembly	all	all	all	ungapped-length	717645708
Primary Assembly	all	all	all	scaffold-count	296
Primary Assembly	all	all	all	scaffold-N50	32706042
Primary Assembly	all	all	all	spanned-gaps	465
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	38
Primary Assembly	all	all	assembled-molecule	total-length	681376222
Primary Assembly	all	all	assembled-molecule	ungapped-length	680060387
Primary Assembly	all	all	assembled-molecule	scaffold-count	22
Primary Assembly	all	all	assembled-molecule	scaffold-N50	32706042
Primary Assembly	all	all	assembled-molecule	spanned-gaps	432
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	38
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	37754284
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	37585321
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	274
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	27569908
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	33
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	38
Primary Assembly	LG01	Linkage Group	all	total-length	34417411
