# Assembly Statistics Report
# Assembly name:  colLiv2
# Organism name:  Columba livia (rock pigeon)
# Infraspecific name:  breed=Danish Tumbler
# Sex:  male
# Taxid:          8932
# BioSample:      SAMN02981415
# BioProject:     PRJNA347893
# Submitter:      Royal Veterinary College
# Date:           2016-12-02
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    MLQZ01
# Assembly method: RACA + PCR + FISH v. 2016
# Expected final version: no
# Genome coverage: 60.0x
# Sequencing technology: Illumina
# GenBank assembly accession: GCA_001887795.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_001887805.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	1018016946
all	all	all	all	spanned-gaps	76962
all	all	all	all	unspanned-gaps	31
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	91
all	all	all	all	scaffold-N50	24540102
all	all	all	all	scaffold-L50	11
all	all	all	all	scaffold-N75	10748956
all	all	all	all	scaffold-N90	4746178
all	all	all	all	contig-count	77053
all	all	all	all	contig-N50	27697
all	all	all	all	contig-L50	10897
all	all	all	all	total-gap-length	14425128
all	all	all	all	molecule-count	29
all	all	all	all	top-level-count	60
all	all	all	all	component-count	547
Primary Assembly	all	all	all	total-length	1018016946
Primary Assembly	all	all	all	ungapped-length	1003591818
Primary Assembly	all	all	all	scaffold-count	91
Primary Assembly	all	all	all	scaffold-N50	24540102
Primary Assembly	all	all	all	spanned-gaps	76962
Primary Assembly	all	all	all	unspanned-gaps	31
Primary Assembly	all	all	assembled-molecule	total-length	908136765
Primary Assembly	all	all	assembled-molecule	ungapped-length	895447023
Primary Assembly	all	all	assembled-molecule	scaffold-count	60
Primary Assembly	all	all	assembled-molecule	scaffold-N50	25866399
Primary Assembly	all	all	assembled-molecule	spanned-gaps	68682
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	31
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	109880181
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	108144795
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	31
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	5158785
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	8280
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	total-length	202061739
Primary Assembly	1	Chromosome	all	ungapped-length	199565711
