# Assembly Statistics Report
# Assembly name:  ZJU1.0
# Organism name:  Hippocampus abdominalis (big-belly seahorse)
# Infraspecific name:  strain=HM12
# Sex:  male
# Taxid:          109274
# BioSample:      SAMN18594038
# BioProject:     PRJNA713516
# Submitter:      Zhejiang University
# Date:           2021-05-25
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAGPNR01
# Assembly method: ALLHiC v. 2019
# Expected final version: yes
# Genome coverage: 121.41x
# Sequencing technology: PacBio Sequel
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_018466805.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_018466825.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	444667964
all	all	all	all	spanned-gaps	163
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	167
all	all	all	all	scaffold-N50	21766359
all	all	all	all	scaffold-L50	9
all	all	all	all	scaffold-N75	20204013
all	all	all	all	scaffold-N90	13991795
all	all	all	all	contig-count	330
all	all	all	all	contig-N50	8410403
all	all	all	all	contig-L50	18
all	all	all	all	total-gap-length	16300
all	all	all	all	molecule-count	21
all	all	all	all	top-level-count	167
all	all	all	all	component-count	167
Primary Assembly	all	all	all	total-length	444667964
Primary Assembly	all	all	all	ungapped-length	444651664
Primary Assembly	all	all	all	scaffold-count	167
Primary Assembly	all	all	all	scaffold-N50	21766359
Primary Assembly	all	all	all	spanned-gaps	163
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	total-length	441801361
Primary Assembly	all	all	assembled-molecule	ungapped-length	441785061
Primary Assembly	all	all	assembled-molecule	scaffold-count	21
Primary Assembly	all	all	assembled-molecule	scaffold-N50	21766359
Primary Assembly	all	all	assembled-molecule	spanned-gaps	163
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	2866603
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	2866603
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	146
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	33000
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	total-length	36045941
Primary Assembly	1	Chromosome	all	ungapped-length	36045041
Primary Assembly	1	Chromosome	all	scaffold-count	1
