# Assembly Statistics Report
# Assembly name:  ASM1685934v1
# Organism name:  Istiophorus platypterus (Indo-Pacific sailfish)
# Infraspecific name:  breed=wild
# Isolate:  SHS-SA01
# Sex:  male
# Taxid:          13575
# BioSample:      SAMN16522249
# BioProject:     PRJNA670841
# Submitter:      Institute of Deep-Sea Science and Engineering, Chinese Academy of Sciences
# Date:           2021-02-12
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JADGDC01
# Assembly method: NextDenovo v. 2.0; wdtbg v. 2.0; 3D-DNA v. 180114
# Expected final version: yes
# Genome coverage: 62x
# Sequencing technology: Oxford Nanopore GridION; Illumina HiSeq; Illumina
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_016859345.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_016859355.1		Primary Assembly
## GCA_016859365.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	614147335
all	all	all	all	spanned-gaps	165
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	471
all	all	all	all	scaffold-N50	26283175
all	all	all	all	scaffold-L50	11
all	all	all	all	scaffold-N75	23577423
all	all	all	all	scaffold-N90	20864967
all	all	all	all	contig-count	636
all	all	all	all	contig-N50	11851605
all	all	all	all	contig-L50	17
all	all	all	all	total-gap-length	82500
all	all	all	all	molecule-count	25
all	all	all	all	top-level-count	471
all	all	all	all	component-count	471
Primary Assembly	all	all	all	total-length	614110775
Primary Assembly	all	all	all	ungapped-length	614028775
Primary Assembly	all	all	all	scaffold-count	470
Primary Assembly	all	all	all	scaffold-N50	26283175
Primary Assembly	all	all	all	spanned-gaps	164
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	total-length	605656581
Primary Assembly	all	all	assembled-molecule	ungapped-length	605590581
Primary Assembly	all	all	assembled-molecule	scaffold-count	24
Primary Assembly	all	all	assembled-molecule	scaffold-N50	26283175
Primary Assembly	all	all	assembled-molecule	spanned-gaps	132
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	8454194
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	8438194
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	446
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	37474
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	32
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	LG1	Linkage Group	all	total-length	20864967
Primary Assembly	LG1	Linkage Group	all	ungapped-length	20860967
Primary Assembly	LG1	Linkage Group	all	scaffold-count	1
Primary Assembly	LG1	Linkage Group	all	scaffold-N50	20864967
Primary Assembly	LG1	Linkage Group	all	spanned-gaps	8
Primary Assembly	LG1	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG1	Linkage Group	assembled-molecule	total-length	20864967
Primary Assembly	LG1	Linkage Group	assembled-molecule	ungapped-length	20860967
Primary Assembly	LG1	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG1	Linkage Group	assembled-molecule	scaffold-N50	20864967
Primary Assembly	LG1	Linkage Group	assembled-molecule	spanned-gaps	8
Primary Assembly	LG1	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG1	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG1	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG1	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG1	Linkage Group	unlocalized-scaffold	scaffold-N50	0
