# Assembly Statistics Report
# Assembly name:  bAmmCau1.pri
# Organism name:  Ammospiza caudacuta (birds)
# Isolate:  bAmmCau1
# Sex:  female
# Taxid:          2857398
# BioSample:      SAMN28421630
# BioProject:     PRJNA839452
# Submitter:      Vertebrate Genomes Project
# Date:           2023-01-18
# Assembly type:  haploid (principal pseudohaplotype of diploid)
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAQIHB01
# Assembly method: HiFiasm v. 0.15.4 + galaxy0; purge_dups v. 1.2.5 + galaxy3; solve v. 3.6.1 + galaxy2; salsa v. 2.3 + galaxy2
# Expected final version: no
# Genome coverage: 34.18x
# Sequencing technology: PacBio Sequel II HiFi; Bionano Genomics DLS; Arima Hi-C v2
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_027887145.1
# RefSeq assembly accession: GCF_027887145.1
# RefSeq assembly and GenBank assemblies identical: yes
# Linked assembly: GCA_027887135.1 (alternate pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_027887225.1	GCF_027887225.1	Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	1241209685
all	all	all	all	spanned-gaps	363
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	282
all	all	all	all	scaffold-N50	78443464
all	all	all	all	scaffold-L50	6
all	all	all	all	scaffold-N75	22481186
all	all	all	all	scaffold-N90	8025706
all	all	all	all	contig-count	645
all	all	all	all	contig-N50	8252193
all	all	all	all	contig-L50	39
all	all	all	all	total-gap-length	2919107
all	all	all	all	molecule-count	40
all	all	all	all	top-level-count	282
all	all	all	all	component-count	282
all	all	all	all	gc-perc	43.5
Primary Assembly	all	all	all	total-length	1241209685
Primary Assembly	all	all	all	ungapped-length	1238290578
Primary Assembly	all	all	all	scaffold-count	282
Primary Assembly	all	all	all	scaffold-N50	78443464
Primary Assembly	all	all	all	spanned-gaps	363
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	43.5
Primary Assembly	all	all	assembled-molecule	total-length	1174721520
Primary Assembly	all	all	assembled-molecule	ungapped-length	1172333108
Primary Assembly	all	all	assembled-molecule	scaffold-count	40
Primary Assembly	all	all	assembled-molecule	scaffold-N50	78443464
Primary Assembly	all	all	assembled-molecule	spanned-gaps	354
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	43
Primary Assembly	all	all	unlocalized-scaffold	total-length	166093
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	166093
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	4
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	41887
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	gc-perc	56.5
Primary Assembly	na	na	unplaced-scaffold	total-length	66322072
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	65791377
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	238
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	502108
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	9
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	50.5
Primary Assembly	1	Chromosome	all	total-length	157152855
Primary Assembly	1	Chromosome	all	ungapped-length	156988270
Primary Assembly	1	Chromosome	all	scaffold-count	1
Primary Assembly	1	Chromosome	all	scaffold-N50	157152855
Primary Assembly	1	Chromosome	all	spanned-gaps	30
Primary Assembly	1	Chromosome	all	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	gc-perc	40
Primary Assembly	1	Chromosome	assembled-molecule	total-length	157152855
Primary Assembly	1	Chromosome	assembled-molecule	ungapped-length	156988270
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-N50	157152855
Primary Assembly	1	Chromosome	assembled-molecule	spanned-gaps	30
Primary Assembly	1	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	1	Chromosome	assembled-molecule	gc-perc	40
Primary Assembly	1	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	2	Chromosome	all	total-length	122006711
Primary Assembly	2	Chromosome	all	ungapped-length	121899663
Primary Assembly	2	Chromosome	all	scaffold-count	1
Primary Assembly	2	Chromosome	all	scaffold-N50	122006711
Primary Assembly	2	Chromosome	all	spanned-gaps	30
Primary Assembly	2	Chromosome	all	unspanned-gaps	0
Primary Assembly	2	Chromosome	all	gc-perc	40.5
Primary Assembly	2	Chromosome	assembled-molecule	total-length	122006711
Primary Assembly	2	Chromosome	assembled-molecule	ungapped-length	121899663
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-N50	122006711
Primary Assembly	2	Chromosome	assembled-molecule	spanned-gaps	30
Primary Assembly	2	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	2	Chromosome	assembled-molecule	gc-perc	40.5
Primary Assembly	2	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	3	Chromosome	all	total-length	119294532
Primary Assembly	3	Chromosome	all	ungapped-length	119249719
Primary Assembly	3	Chromosome	all	scaffold-count	1
Primary Assembly	3	Chromosome	all	scaffold-N50	119294532
Primary Assembly	3	Chromosome	all	spanned-gaps	25
Primary Assembly	3	Chromosome	all	unspanned-gaps	0
Primary Assembly	3	Chromosome	all	gc-perc	40.5
Primary Assembly	3	Chromosome	assembled-molecule	total-length	119294532
Primary Assembly	3	Chromosome	assembled-molecule	ungapped-length	119249719
