# Assembly Statistics Report
# Assembly name:  SWU_Hwy_1.0
# Organism name:  Hemibagrus wyckioides (bony fishes)
# Isolate:  EC202008001
# Sex:  female
# Taxid:          337641
# BioSample:      SAMN18644987
# BioProject:     PRJNA720277
# Submitter:      Southwest University
# Date:           2021-07-06
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAHKSW01
# Assembly method: Nextdenovo v. 2.4.0
# Expected final version: no
# Genome coverage: 104.0x
# Sequencing technology: Oxford Nanopore PromethION; PacBio RSII
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_019097595.1
# RefSeq assembly accession: GCF_019097595.1
# RefSeq assembly and GenBank assemblies identical: no
# Reporting on RefSeq assembly.
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_019097635.1	GCF_019097635.1	Primary Assembly
## 	GCF_030506625.1	non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	789799567
all	all	all	all	spanned-gaps	107
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	72
all	all	all	all	scaffold-N50	26010843
all	all	all	all	scaffold-L50	13
all	all	all	all	scaffold-N75	22209775
all	all	all	all	scaffold-N90	20845214
all	all	all	all	contig-count	179
all	all	all	all	contig-N50	21700000
all	all	all	all	contig-L50	15
all	all	all	all	total-gap-length	10700
all	all	all	all	molecule-count	29
all	all	all	all	top-level-count	72
all	all	all	all	component-count	72
all	all	all	all	gc-perc	39.5
Primary Assembly	all	all	all	total-length	789799567
Primary Assembly	all	all	all	ungapped-length	789788867
Primary Assembly	all	all	all	scaffold-count	72
Primary Assembly	all	all	all	scaffold-N50	26010843
Primary Assembly	all	all	all	spanned-gaps	107
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	39.5
Primary Assembly	all	all	assembled-molecule	total-length	771597054
Primary Assembly	all	all	assembled-molecule	ungapped-length	771586354
Primary Assembly	all	all	assembled-molecule	scaffold-count	29
Primary Assembly	all	all	assembled-molecule	scaffold-N50	26109970
Primary Assembly	all	all	assembled-molecule	spanned-gaps	107
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	39.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	18202513
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	18202513
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	43
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	486372
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	38.5
Primary Assembly	LG01	Linkage Group	all	total-length	35260961
Primary Assembly	LG01	Linkage Group	all	ungapped-length	35260361
Primary Assembly	LG01	Linkage Group	all	scaffold-count	1
Primary Assembly	LG01	Linkage Group	all	scaffold-N50	35260961
Primary Assembly	LG01	Linkage Group	all	spanned-gaps	6
Primary Assembly	LG01	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG01	Linkage Group	all	gc-perc	39.5
Primary Assembly	LG01	Linkage Group	assembled-molecule	total-length	35260961
Primary Assembly	LG01	Linkage Group	assembled-molecule	ungapped-length	35260361
Primary Assembly	LG01	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG01	Linkage Group	assembled-molecule	scaffold-N50	35260961
Primary Assembly	LG01	Linkage Group	assembled-molecule	spanned-gaps	6
Primary Assembly	LG01	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG01	Linkage Group	assembled-molecule	gc-perc	39.5
Primary Assembly	LG01	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG01	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG01	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG01	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG01	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG01	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG02	Linkage Group	all	total-length	26508201
Primary Assembly	LG02	Linkage Group	all	ungapped-length	26507701
Primary Assembly	LG02	Linkage Group	all	scaffold-count	1
Primary Assembly	LG02	Linkage Group	all	scaffold-N50	26508201
Primary Assembly	LG02	Linkage Group	all	spanned-gaps	5
Primary Assembly	LG02	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG02	Linkage Group	all	gc-perc	40
Primary Assembly	LG02	Linkage Group	assembled-molecule	total-length	26508201
Primary Assembly	LG02	Linkage Group	assembled-molecule	ungapped-length	26507701
Primary Assembly	LG02	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG02	Linkage Group	assembled-molecule	scaffold-N50	26508201
Primary Assembly	LG02	Linkage Group	assembled-molecule	spanned-gaps	5
Primary Assembly	LG02	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG02	Linkage Group	assembled-molecule	gc-perc	40
Primary Assembly	LG02	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG02	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG02	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG02	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG02	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG02	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG03	Linkage Group	all	total-length	35035825
Primary Assembly	LG03	Linkage Group	all	ungapped-length	35035625
Primary Assembly	LG03	Linkage Group	all	scaffold-count	1
Primary Assembly	LG03	Linkage Group	all	scaffold-N50	35035825
Primary Assembly	LG03	Linkage Group	all	spanned-gaps	2
Primary Assembly	LG03	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG03	Linkage Group	all	gc-perc	39.5
Primary Assembly	LG03	Linkage Group	assembled-molecule	total-length	35035825
Primary Assembly	LG03	Linkage Group	assembled-molecule	ungapped-length	35035625
Primary Assembly	LG03	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG03	Linkage Group	assembled-molecule	scaffold-N50	35035825
Primary Assembly	LG03	Linkage Group	assembled-molecule	spanned-gaps	2
Primary Assembly	LG03	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG03	Linkage Group	assembled-molecule	gc-perc	39.5
Primary Assembly	LG03	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG03	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG03	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG03	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG03	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG03	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG04	Linkage Group	all	total-length	33136307
Primary Assembly	LG04	Linkage Group	all	ungapped-length	33136007
Primary Assembly	LG04	Linkage Group	all	scaffold-count	1
Primary Assembly	LG04	Linkage Group	all	scaffold-N50	33136307
Primary Assembly	LG04	Linkage Group	all	spanned-gaps	3
Primary Assembly	LG04	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG04	Linkage Group	all	gc-perc	39.5
Primary Assembly	LG04	Linkage Group	assembled-molecule	total-length	33136307
Primary Assembly	LG04	Linkage Group	assembled-molecule	ungapped-length	33136007
Primary Assembly	LG04	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG04	Linkage Group	assembled-molecule	scaffold-N50	33136307
Primary Assembly	LG04	Linkage Group	assembled-molecule	spanned-gaps	3
Primary Assembly	LG04	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG04	Linkage Group	assembled-molecule	gc-perc	39.5
Primary Assembly	LG04	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG04	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG04	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG04	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG04	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG04	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG05	Linkage Group	all	total-length	30390517
Primary Assembly	LG05	Linkage Group	all	ungapped-length	30390217
Primary Assembly	LG05	Linkage Group	all	scaffold-count	1
Primary Assembly	LG05	Linkage Group	all	scaffold-N50	30390517
Primary Assembly	LG05	Linkage Group	all	spanned-gaps	3
Primary Assembly	LG05	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG05	Linkage Group	all	gc-perc	40
Primary Assembly	LG05	Linkage Group	assembled-molecule	total-length	30390517
Primary Assembly	LG05	Linkage Group	assembled-molecule	ungapped-length	30390217
Primary Assembly	LG05	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG05	Linkage Group	assembled-molecule	scaffold-N50	30390517
Primary Assembly	LG05	Linkage Group	assembled-molecule	spanned-gaps	3
Primary Assembly	LG05	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG05	Linkage Group	assembled-molecule	gc-perc	40
Primary Assembly	LG05	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG05	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG05	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG05	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG05	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG05	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG06	Linkage Group	all	total-length	46190937
Primary Assembly	LG06	Linkage Group	all	ungapped-length	46190337
Primary Assembly	LG06	Linkage Group	all	scaffold-count	1
Primary Assembly	LG06	Linkage Group	all	scaffold-N50	46190937
Primary Assembly	LG06	Linkage Group	all	spanned-gaps	6
Primary Assembly	LG06	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG06	Linkage Group	all	gc-perc	39.5
Primary Assembly	LG06	Linkage Group	assembled-molecule	total-length	46190937
Primary Assembly	LG06	Linkage Group	assembled-molecule	ungapped-length	46190337
Primary Assembly	LG06	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG06	Linkage Group	assembled-molecule	scaffold-N50	46190937
Primary Assembly	LG06	Linkage Group	assembled-molecule	spanned-gaps	6
Primary Assembly	LG06	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG06	Linkage Group	assembled-molecule	gc-perc	39.5
Primary Assembly	LG06	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG06	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG06	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG06	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG06	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG06	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG07	Linkage Group	all	total-length	34928531
Primary Assembly	LG07	Linkage Group	all	ungapped-length	34927831
Primary Assembly	LG07	Linkage Group	all	scaffold-count	1
Primary Assembly	LG07	Linkage Group	all	scaffold-N50	34928531
Primary Assembly	LG07	Linkage Group	all	spanned-gaps	7
Primary Assembly	LG07	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG07	Linkage Group	all	gc-perc	39.5
Primary Assembly	LG07	Linkage Group	assembled-molecule	total-length	34928531
Primary Assembly	LG07	Linkage Group	assembled-molecule	ungapped-length	34927831
Primary Assembly	LG07	Linkage Group	assembled-molecule	scaffold-count	1
Primary Assembly	LG07	Linkage Group	assembled-molecule	scaffold-N50	34928531
Primary Assembly	LG07	Linkage Group	assembled-molecule	spanned-gaps	7
Primary Assembly	LG07	Linkage Group	assembled-molecule	unspanned-gaps	0
Primary Assembly	LG07	Linkage Group	assembled-molecule	gc-perc	39.5
Primary Assembly	LG07	Linkage Group	unlocalized-scaffold	total-length	0
Primary Assembly	LG07	Linkage Group	unlocalized-scaffold	ungapped-length	0
Primary Assembly	LG07	Linkage Group	unlocalized-scaffold	scaffold-count	0
Primary Assembly	LG07	Linkage Group	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	LG07	Linkage Group	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	LG07	Linkage Group	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	LG08	Linkage Group	all	total-length	29552090
Primary Assembly	LG08	Linkage Group	all	ungapped-length	29551790
Primary Assembly	LG08	Linkage Group	all	scaffold-count	1
