# Assembly Statistics Report
# Assembly name:  CR_1.0
# Organism name:  Macaca mulatta (Rhesus monkey)
# Isolate:  CR-5
# Sex:  female
# Taxid:          9544
# BioSample:      SAMN00113489
# BioProject:     PRJNA51409
# Submitter:      Beijing Genomics Institute
# Date:           2011-10-19
# Synonyms:       rheMac3	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AEHK01
# Assembly method: SOAPdenovo v. 1.0
# Genome coverage: 50x
# Sequencing technology: Illumina GA
# GenBank assembly accession: GCA_000230795.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000230805.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	2969971616
all	all	all	all	spanned-gaps	410465
all	all	all	all	unspanned-gaps	4122
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	38224
all	all	all	all	scaffold-N50	1660975
all	all	all	all	scaffold-L50	469
all	all	all	all	scaffold-N75	824995
all	all	all	all	scaffold-N90	397293
all	all	all	all	contig-count	448689
all	all	all	all	contig-N50	12841
all	all	all	all	contig-L50	57139
all	all	all	all	total-gap-length	330842350
all	all	all	all	molecule-count	21
all	all	all	all	top-level-count	34102
all	all	all	all	component-count	448689
all	all	all	all	gc-perc	41
Primary Assembly	all	all	all	total-length	2969971616
Primary Assembly	all	all	all	ungapped-length	2639129266
Primary Assembly	all	all	all	scaffold-count	38224
Primary Assembly	all	all	all	scaffold-N50	1660975
Primary Assembly	all	all	all	spanned-gaps	410465
Primary Assembly	all	all	all	unspanned-gaps	4122
Primary Assembly	all	all	all	gc-perc	41
Primary Assembly	all	all	assembled-molecule	total-length	2886653262
Primary Assembly	all	all	assembled-molecule	ungapped-length	2562947788
Primary Assembly	all	all	assembled-molecule	scaffold-count	4143
Primary Assembly	all	all	assembled-molecule	scaffold-N50	1705394
Primary Assembly	all	all	assembled-molecule	spanned-gaps	395439
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	4122
Primary Assembly	all	all	assembled-molecule	gc-perc	41
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	83318354
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	76181478
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	34081
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	79657
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	15026
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	41
Primary Assembly	1	Chromosome	all	total-length	229590362
Primary Assembly	1	Chromosome	all	ungapped-length	205470598
Primary Assembly	1	Chromosome	all	scaffold-count	311
Primary Assembly	1	Chromosome	all	scaffold-N50	1647515
Primary Assembly	1	Chromosome	all	spanned-gaps	31551
Primary Assembly	1	Chromosome	all	unspanned-gaps	310
