# Assembly Statistics Report
# Assembly name:  OncAre_H1_v1
# Organism name:  Onychomys arenicola (Chihuahuan grasshopper mouse)
# Taxid:          38679
# BioSample:      SAMEA112839414
# BioProject:     PRJEB60916
# Submitter:      EMBL-EBI, WELLCOME TRUST GENOME CAMPUS, CAMBRIDGE
# Date:           2023-04-08
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    CATKUM01
# Assembly method: hifiasm 0.16.1-r375
# Genome coverage: 40x
# Sequencing technology: Pacbio
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_949786405.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_949786404.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	2871851351
all	all	all	all	spanned-gaps	243
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	601
all	all	all	all	scaffold-N50	108432058
all	all	all	all	scaffold-L50	10
all	all	all	all	scaffold-N75	76152283
all	all	all	all	scaffold-N90	7772000
all	all	all	all	contig-count	844
all	all	all	all	contig-N50	26219289
all	all	all	all	contig-L50	31
all	all	all	all	total-gap-length	48600
all	all	all	all	molecule-count	24
all	all	all	all	top-level-count	601
all	all	all	all	component-count	601
all	all	all	all	gc-perc	42
Primary Assembly	all	all	all	total-length	2871851351
Primary Assembly	all	all	all	ungapped-length	2871802751
Primary Assembly	all	all	all	scaffold-count	601
Primary Assembly	all	all	all	scaffold-N50	108432058
Primary Assembly	all	all	all	spanned-gaps	243
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	42
Primary Assembly	all	all	assembled-molecule	total-length	2560859228
Primary Assembly	all	all	assembled-molecule	ungapped-length	2560823028
Primary Assembly	all	all	assembled-molecule	scaffold-count	24
Primary Assembly	all	all	assembled-molecule	scaffold-N50	116414129
Primary Assembly	all	all	assembled-molecule	spanned-gaps	181
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	42
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	310992123
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	310979723
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	577
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	3251000
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	62
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	42
