# Assembly Statistics Report
# Assembly name:  fMyrMur1.1
# Organism name:  Myripristis murdjan (pinecone soldierfish)
# Taxid:          586833
# BioSample:      SAMEA4872133
# BioProject:     PRJEB33188
# Submitter:      SC
# Date:           2019-07-03
# Assembly type:  haploid (principal pseudohaplotype of diploid)
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    CABFVW01
# Genome coverage: 45x
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_902150065.1
# RefSeq assembly accession: GCF_902150065.1
# RefSeq assembly and GenBank assemblies identical: yes
# Linked assembly: GCA_902148815.1 (alternate pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_902150064.1	GCF_902150064.1	Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	835254674
all	all	all	all	spanned-gaps	253
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	87
all	all	all	all	scaffold-N50	34950760
all	all	all	all	scaffold-L50	11
all	all	all	all	scaffold-N75	32414123
all	all	all	all	scaffold-N90	29228082
all	all	all	all	contig-count	340
all	all	all	all	contig-N50	14475636
all	all	all	all	contig-L50	20
all	all	all	all	total-gap-length	1865832
all	all	all	all	molecule-count	24
all	all	all	all	top-level-count	87
all	all	all	all	component-count	87
all	all	all	all	gc-perc	42
Primary Assembly	all	all	all	total-length	835254674
Primary Assembly	all	all	all	ungapped-length	833388842
Primary Assembly	all	all	all	scaffold-count	87
Primary Assembly	all	all	all	scaffold-N50	34950760
Primary Assembly	all	all	all	spanned-gaps	253
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	42
Primary Assembly	all	all	assembled-molecule	total-length	831528774
Primary Assembly	all	all	assembled-molecule	ungapped-length	829666266
Primary Assembly	all	all	assembled-molecule	scaffold-count	24
Primary Assembly	all	all	assembled-molecule	scaffold-N50	34950760
Primary Assembly	all	all	assembled-molecule	spanned-gaps	243
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	42
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	3725900
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	3722576
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	63
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	82365
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	10
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	44.5
Primary Assembly	1	Chromosome	all	total-length	42201344
