# Assembly Statistics Report
# Assembly name:  Okis_V2
# Organism name:  Oncorhynchus kisutch (coho salmon)
# Isolate:  150728-3
# Sex:  female
# Taxid:          8019
# BioSample:      SAMN05991263
# BioProject:     PRJNA352719
# Submitter:      University of Victoria
# Date:           2019-11-04
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    MPKV02
# Assembly method: Canu v. 1.8; BESST v. 2.28; Arrow v. 2.2.2; Pilon v. 1.22; Tigmint v. 1.1.2; Arcs v. 1.0.5; LINKS v. 1.8.6; Custom Gap Filling v. 2019-06; 3D-DNA v. 180922; Juicebox v. 1.11.08
# Expected final version: yes
# Genome coverage: 300.0x
# Sequencing technology: PacBio Sequel; Illumina HiSeq; PacBio RSII
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_002021735.2
# RefSeq assembly accession: GCF_002021735.2
# RefSeq assembly and GenBank assemblies identical: no
# Reporting on RefSeq assembly.
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_002021745.2	GCF_002021745.2	Primary Assembly
## GCA_000062995.1	GCF_000062995.1	non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	2375911594
all	all	all	all	spanned-gaps	4684
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	4087
all	all	all	all	scaffold-N50	68265700
all	all	all	all	scaffold-L50	15
all	all	all	all	scaffold-N75	47277920
all	all	all	all	scaffold-N90	586606
all	all	all	all	contig-count	8771
all	all	all	all	contig-N50	1159298
all	all	all	all	contig-L50	458
all	all	all	all	total-gap-length	468400
all	all	all	all	molecule-count	31
all	all	all	all	top-level-count	4087
all	all	all	all	component-count	4482
all	all	all	all	gc-perc	43.5
Primary Assembly	all	all	all	total-length	2375894934
Primary Assembly	all	all	all	ungapped-length	2375426534
Primary Assembly	all	all	all	scaffold-count	4086
Primary Assembly	all	all	all	scaffold-N50	68265700
Primary Assembly	all	all	all	spanned-gaps	4684
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	43.5
Primary Assembly	all	all	assembled-molecule	total-length	1991733795
Primary Assembly	all	all	assembled-molecule	ungapped-length	1991381495
Primary Assembly	all	all	assembled-molecule	scaffold-count	30
Primary Assembly	all	all	assembled-molecule	scaffold-N50	77794808
Primary Assembly	all	all	assembled-molecule	spanned-gaps	3523
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	43.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	384161139
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	384045039
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	4056
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	263828
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	1161
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	44.5
Primary Assembly	LG1	Linkage Group	all	total-length	76396483
Primary Assembly	LG1	Linkage Group	all	ungapped-length	76385683
Primary Assembly	LG1	Linkage Group	all	scaffold-count	1
Primary Assembly	LG1	Linkage Group	all	scaffold-N50	76396483
Primary Assembly	LG1	Linkage Group	all	spanned-gaps	108
Primary Assembly	LG1	Linkage Group	all	unspanned-gaps	0
Primary Assembly	LG1	Linkage Group	all	gc-perc	43
