# Assembly Statistics Report
# Assembly name:  SKAU_1.1
# Organism name:  Synaphobranchus kaupii (Kaup's arrowtooth eel)
# Infraspecific name:  ecotype=Taiwan
# Isolate:  WJC10195
# Taxid:          118154
# BioSample:      SAMN20062009
# BioProject:     PRJNA743503
# Submitter:      GenoFish
# Date:           2023-04-14
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAINUF01
# Assembly method: Hifiasm v. 0.9; Juicer v. 1.5.7; 3D-DNA v. 180114; Juicebox v. 1.11.8
# Expected final version: yes
# Genome coverage: 13.6x
# Sequencing technology: PacBio Sequel
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_029718625.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_029718655.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	1503294022
all	all	all	all	spanned-gaps	5609
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	99
all	all	all	all	scaffold-N50	76846976
all	all	all	all	scaffold-L50	7
all	all	all	all	scaffold-N75	39093110
all	all	all	all	scaffold-N90	31857097
all	all	all	all	contig-count	5708
all	all	all	all	contig-N50	519789
all	all	all	all	contig-L50	779
all	all	all	all	total-gap-length	2765503
all	all	all	all	molecule-count	24
all	all	all	all	top-level-count	99
all	all	all	all	component-count	99
all	all	all	all	gc-perc	42.5
Primary Assembly	all	all	all	total-length	1503294022
Primary Assembly	all	all	all	ungapped-length	1500528519
Primary Assembly	all	all	all	scaffold-count	99
Primary Assembly	all	all	all	scaffold-N50	76846976
Primary Assembly	all	all	all	spanned-gaps	5609
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	42.5
Primary Assembly	all	all	assembled-molecule	total-length	1470910873
Primary Assembly	all	all	assembled-molecule	ungapped-length	1468215939
Primary Assembly	all	all	assembled-molecule	scaffold-count	24
Primary Assembly	all	all	assembled-molecule	scaffold-N50	76846976
Primary Assembly	all	all	assembled-molecule	spanned-gaps	5465
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	42.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	32383149
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	32312580
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	75
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	4454145
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	144
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	43.5
Primary Assembly	1	Chromosome	all	total-length	145317930
Primary Assembly	1	Chromosome	all	ungapped-length	145064307
Primary Assembly	1	Chromosome	all	scaffold-count	1
Primary Assembly	1	Chromosome	all	scaffold-N50	145317930
Primary Assembly	1	Chromosome	all	spanned-gaps	512
Primary Assembly	1	Chromosome	all	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	gc-perc	42.5
Primary Assembly	1	Chromosome	assembled-molecule	total-length	145317930
Primary Assembly	1	Chromosome	assembled-molecule	ungapped-length	145064307
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-N50	145317930
Primary Assembly	1	Chromosome	assembled-molecule	spanned-gaps	512
Primary Assembly	1	Chromosome	assembled-molecule	unspanned-gaps	0
