# Assembly Statistics Report
# Assembly name:  HLdesRot8B
# Organism name:  Desmodus rotundus (common vampire bat)
# Isolate:  HL8
# Sex:  male
# Taxid:          9430
# BioSample:      SAMN24116476
# BioProject:     PRJNA789527
# Submitter:      Bat1K
# Date:           2022-03-24
# Assembly type:  alternate-pseudohaplotype
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAKFGA01
# Assembly method: HiFiasm v. 0.15.1-r331; Salsa2 v. 2.2; BWA-MEM v. 0.7.17-r1188; pbmm2 v. 1.3.0; gcpp v. 2.0.2; DeepVariant v. 1.1.0
# Expected final version: yes
# Genome coverage: 32x
# Sequencing technology: PacBio Sequel; Illumina NovaSeq
# GenBank assembly accession: GCA_022682395.1
# Linked assembly: GCA_022682495.1 (principal pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_022682405.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	1976149209
all	all	all	all	spanned-gaps	580
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	430
all	all	all	all	scaffold-N50	160112692
all	all	all	all	scaffold-L50	6
all	all	all	all	scaffold-N75	114627919
all	all	all	all	scaffold-N90	103407932
all	all	all	all	contig-count	1010
all	all	all	all	contig-N50	7516900
all	all	all	all	contig-L50	86
all	all	all	all	total-gap-length	232283
all	all	all	all	molecule-count	14
all	all	all	all	top-level-count	430
all	all	all	all	component-count	430
all	all	all	all	gc-perc	43
Primary Assembly	all	all	all	total-length	1976149209
Primary Assembly	all	all	all	ungapped-length	1975916926
Primary Assembly	all	all	all	scaffold-count	430
Primary Assembly	all	all	all	scaffold-N50	160112692
Primary Assembly	all	all	all	spanned-gaps	580
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	43
Primary Assembly	all	all	assembled-molecule	total-length	1917935575
Primary Assembly	all	all	assembled-molecule	ungapped-length	1917714272
Primary Assembly	all	all	assembled-molecule	scaffold-count	14
Primary Assembly	all	all	assembled-molecule	scaffold-N50	167253561
Primary Assembly	all	all	assembled-molecule	spanned-gaps	557
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	42.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	58213634
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	58202654
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	416
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	281208
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	23
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	58
Primary Assembly	1	Chromosome	all	total-length	211163384
Primary Assembly	1	Chromosome	all	ungapped-length	211139623
Primary Assembly	1	Chromosome	all	scaffold-count	1
Primary Assembly	1	Chromosome	all	scaffold-N50	211163384
