# Assembly Statistics Report
# Assembly name:  Nleu_3.0
# Organism name:  Nomascus leucogenys (northern white-cheeked gibbon)
# Isolate:  Asia; international studbook 0098
# Sex:  female
# Taxid:          61853
# BioSample:      SAMN02981257
# BioProject:     PRJNA13975
# Submitter:      Gibbon Genome Sequencing Consortium
# Date:           2012-12-08
# Synonyms:       nomLeu3	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    ADFV01
# Assembly method: Arachne Assembler, assisted with Human NCBI build 36 (UCSC hg18); Phrap for mitochondrial sequences
# Genome coverage: 5.6x in Q20 bases
# Sequencing technology: Sanger
# Excluded from RefSeq: superseded by newer assembly for species
# GenBank assembly accession: GCA_000146795.3
# RefSeq assembly accession: GCF_000146795.2
# RefSeq assembly and GenBank assemblies identical: no
# Reporting on RefSeq assembly.
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000146805.2	GCF_000146805.2	Primary Assembly
## GCA_000231795.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	2962077449
all	all	all	all	spanned-gaps	180376
all	all	all	all	unspanned-gaps	92
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	17532
all	all	all	all	scaffold-N50	52956880
all	all	all	all	scaffold-L50	21
all	all	all	all	scaffold-N75	38571097
all	all	all	all	scaffold-N90	18394404
all	all	all	all	contig-count	197908
all	all	all	all	contig-N50	35148
all	all	all	all	contig-L50	21558
all	all	all	all	total-gap-length	205468402
all	all	all	all	molecule-count	27
all	all	all	all	top-level-count	17492
all	all	all	all	component-count	197908
all	all	all	all	gc-perc	41
Primary Assembly	all	all	all	total-length	2962060179
Primary Assembly	all	all	all	ungapped-length	2756591777
Primary Assembly	all	all	all	scaffold-count	17524
Primary Assembly	all	all	all	scaffold-N50	52956880
Primary Assembly	all	all	all	spanned-gaps	180376
Primary Assembly	all	all	all	unspanned-gaps	92
Primary Assembly	all	all	all	gc-perc	41
Primary Assembly	all	all	assembled-molecule	total-length	2795260045
Primary Assembly	all	all	assembled-molecule	ungapped-length	2611673151
Primary Assembly	all	all	assembled-molecule	scaffold-count	66
Primary Assembly	all	all	assembled-molecule	scaffold-N50	55432193
Primary Assembly	all	all	assembled-molecule	spanned-gaps	168263
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	92
Primary Assembly	all	all	assembled-molecule	gc-perc	41
Primary Assembly	all	all	unlocalized-scaffold	total-length	52284776
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	44101319
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	1891
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	63233
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	3039
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	gc-perc	42
Primary Assembly	na	na	unplaced-scaffold	total-length	114515358
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	100817307
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	15567
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	7569
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	9074
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	39
Primary Assembly	1a	Chromosome	all	total-length	125230669
Primary Assembly	1a	Chromosome	all	ungapped-length	117352001
Primary Assembly	1a	Chromosome	all	scaffold-count	92
Primary Assembly	1a	Chromosome	all	scaffold-N50	66214654
