# Assembly Statistics Report
# Assembly name:  neoFor_v3.1
# Organism name:  Neoceratodus forsteri (Australian lungfish)
# Isolate:  LF-2020
# Taxid:          7892
# BioSample:      SAMN15471169
# BioProject:     PRJNA644903
# Submitter:      University of Konstanz
# Date:           2023-05-16
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JADMNL01
# Assembly method: MARVEL v. Unknown
# Expected final version: yes
# Genome coverage: 30.0x
# Sequencing technology: Oxford Nanopore GridION; Oxford Nanopore PromethION
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_016271365.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_016271515.2		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	34557648077
all	all	all	all	spanned-gaps	4
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	46
all	all	all	all	scaffold-N50	1485207024
all	all	all	all	scaffold-L50	10
all	all	all	all	scaffold-N75	1108183160
all	all	all	all	scaffold-N90	456016314
all	all	all	all	contig-count	50
all	all	all	all	contig-N50	1402697193
all	all	all	all	contig-L50	11
all	all	all	all	total-gap-length	129
all	all	all	all	molecule-count	21
all	all	all	all	top-level-count	46
all	all	all	all	component-count	46
all	all	all	all	gc-perc	45
Primary Assembly	all	all	all	total-length	34557648077
Primary Assembly	all	all	all	ungapped-length	34557647948
Primary Assembly	all	all	all	scaffold-count	46
Primary Assembly	all	all	all	scaffold-N50	1485207024
Primary Assembly	all	all	all	spanned-gaps	4
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	45
Primary Assembly	all	all	assembled-molecule	total-length	29686348909
Primary Assembly	all	all	assembled-molecule	ungapped-length	29686348817
Primary Assembly	all	all	assembled-molecule	scaffold-count	21
Primary Assembly	all	all	assembled-molecule	scaffold-N50	1659310414
Primary Assembly	all	all	assembled-molecule	spanned-gaps	3
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	45
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	4871299168
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	4871299131
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	25
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	398940584
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	1
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	45.5
