# Assembly Statistics Report
# Assembly name:  Callithrix jacchus-3.2
# Organism name:  Callithrix jacchus (white-tufted-ear marmoset)
# Taxid:          9483
# BioSample:      SAMN02981242
# BioProject:     PRJNA20401
# Submitter:      Washington University (WashU)
# Date:           2010-01-22
# Synonyms:       calJac3	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    ACFV01
# Assembly method: PCAP v. 2009
# Genome coverage: 6.6x
# Sequencing technology: ABI 3730
# Excluded from RefSeq: superseded by newer assembly for species
# GenBank assembly accession: GCA_000004665.1
# RefSeq assembly accession: GCF_000004665.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000004685.1	GCF_000004685.1	Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	2914958544
all	all	all	all	spanned-gaps	184972
all	all	all	all	unspanned-gaps	2242
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	16399
all	all	all	all	scaffold-N50	5167444
all	all	all	all	scaffold-L50	148
all	all	all	all	scaffold-N75	1844664
all	all	all	all	scaffold-N90	538496
all	all	all	all	contig-count	201371
all	all	all	all	contig-N50	29273
all	all	all	all	contig-L50	26764
all	all	all	all	total-gap-length	162452744
all	all	all	all	molecule-count	24
all	all	all	all	top-level-count	14205
all	all	all	all	component-count	201514
all	all	all	all	gc-perc	41
Primary Assembly	all	all	all	total-length	2914958544
Primary Assembly	all	all	all	ungapped-length	2752505800
Primary Assembly	all	all	all	scaffold-count	16399
Primary Assembly	all	all	all	scaffold-N50	5167444
Primary Assembly	all	all	all	spanned-gaps	184972
Primary Assembly	all	all	all	unspanned-gaps	2242
Primary Assembly	all	all	all	gc-perc	41
Primary Assembly	all	all	assembled-molecule	total-length	2770219215
Primary Assembly	all	all	assembled-molecule	ungapped-length	2621297226
Primary Assembly	all	all	assembled-molecule	scaffold-count	2218
Primary Assembly	all	all	assembled-molecule	scaffold-N50	5640894
Primary Assembly	all	all	assembled-molecule	spanned-gaps	171488
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	2242
Primary Assembly	all	all	assembled-molecule	gc-perc	41
Primary Assembly	all	all	unlocalized-scaffold	total-length	45848244
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	42423429
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	2625
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	29015
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	3790
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	gc-perc	42.5
Primary Assembly	na	na	unplaced-scaffold	total-length	98891085
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	88785145
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	11556
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	13408
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	9694
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	41.5
Primary Assembly	1	Chromosome	all	total-length	215927180
Primary Assembly	1	Chromosome	all	ungapped-length	204289788
Primary Assembly	1	Chromosome	all	scaffold-count	501
Primary Assembly	1	Chromosome	all	scaffold-N50	4078146
Primary Assembly	1	Chromosome	all	spanned-gaps	13452
Primary Assembly	1	Chromosome	all	unspanned-gaps	230
Primary Assembly	1	Chromosome	all	gc-perc	41
Primary Assembly	1	Chromosome	assembled-molecule	total-length	210400635
Primary Assembly	1	Chromosome	assembled-molecule	ungapped-length	199159608
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-count	229
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-N50	4078146
Primary Assembly	1	Chromosome	assembled-molecule	spanned-gaps	13015
Primary Assembly	1	Chromosome	assembled-molecule	unspanned-gaps	230
Primary Assembly	1	Chromosome	assembled-molecule	gc-perc	41
Primary Assembly	1	Chromosome	unlocalized-scaffold	total-length	5526545
Primary Assembly	1	Chromosome	unlocalized-scaffold	ungapped-length	5130180
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-count	272
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-N50	41673
Primary Assembly	1	Chromosome	unlocalized-scaffold	spanned-gaps	437
Primary Assembly	1	Chromosome	unlocalized-scaffold	unspanned-gaps	0
