# Assembly Statistics Report
# Assembly name:  sHemOce1.pat.X.cur.
# Organism name:  Hemiscyllium ocellatum (epaulette shark)
# Isolate:  sHemOce1
# Sex:  male
# Taxid:          170820
# BioSample:      SAMN22550098
# BioProject:     PRJNA774310
# Submitter:      Vertebrate Genomes Project
# Date:           2021-11-05
# Assembly type:  haploid (principal pseudohaplotype of diploid)
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAJGRY01
# Assembly method: TrioCanu v. 2.1; purge_dups v. 1.2.5; Scaff 10x v. 4.2; Bionano Solve v. 3.6.1_11162020; Salsa2 HiC v. 2.2; variantCaller v. 2.3.3; Longranger Align v. 2.2.2; Freebayes v. 1.3; gEVAL manual curation v. 2021-05-28; VGP Pipeline v. 1.6
# Expected final version: no
# Genome coverage: 148.57x
# Sequencing technology: PacBio Sequel II CLR; Illumina NovaSeq; Bionano Genomics DLS; Arima Genomics Hi-C v1
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_020745735.1
# RefSeq assembly accession: GCF_020745735.1
# RefSeq assembly and GenBank assemblies identical: no
# Reporting on RefSeq assembly.
# Linked assembly: GCA_020745765.1 (alternate pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_020746075.1	GCF_020746075.1	Primary Assembly
## GCA_020746135.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	3983483121
all	all	all	all	spanned-gaps	3704
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	1963
all	all	all	all	scaffold-N50	83580160
all	all	all	all	scaffold-L50	17
all	all	all	all	scaffold-N75	49326738
all	all	all	all	scaffold-N90	3070718
all	all	all	all	contig-count	5667
all	all	all	all	contig-N50	8845575
all	all	all	all	contig-L50	92
all	all	all	all	total-gap-length	77564602
all	all	all	all	molecule-count	55
all	all	all	all	top-level-count	1963
all	all	all	all	component-count	1963
all	all	all	all	gc-perc	43
Primary Assembly	all	all	all	total-length	3983466396
Primary Assembly	all	all	all	ungapped-length	3905901794
Primary Assembly	all	all	all	scaffold-count	1962
Primary Assembly	all	all	all	scaffold-N50	83580160
Primary Assembly	all	all	all	spanned-gaps	3704
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	43
Primary Assembly	all	all	assembled-molecule	total-length	3560477938
Primary Assembly	all	all	assembled-molecule	ungapped-length	3524032665
Primary Assembly	all	all	assembled-molecule	scaffold-count	54
Primary Assembly	all	all	assembled-molecule	scaffold-N50	87762412
Primary Assembly	all	all	assembled-molecule	spanned-gaps	2023
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	42.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	113073559
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	103292374
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	161
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	928071
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	454
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	gc-perc	46
Primary Assembly	na	na	unplaced-scaffold	total-length	309914899
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	278576755
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	1747
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	547993
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	1227
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	45
Primary Assembly	1	Chromosome	all	total-length	167561909
Primary Assembly	1	Chromosome	all	ungapped-length	167321923
Primary Assembly	1	Chromosome	all	scaffold-count	1
Primary Assembly	1	Chromosome	all	scaffold-N50	167561909
Primary Assembly	1	Chromosome	all	spanned-gaps	43
Primary Assembly	1	Chromosome	all	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	gc-perc	42
Primary Assembly	1	Chromosome	assembled-molecule	total-length	167561909
Primary Assembly	1	Chromosome	assembled-molecule	ungapped-length	167321923
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-N50	167561909
Primary Assembly	1	Chromosome	assembled-molecule	spanned-gaps	43
Primary Assembly	1	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	1	Chromosome	assembled-molecule	gc-perc	42
Primary Assembly	1	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	2	Chromosome	all	total-length	153571846
Primary Assembly	2	Chromosome	all	ungapped-length	153375820
Primary Assembly	2	Chromosome	all	scaffold-count	1
Primary Assembly	2	Chromosome	all	scaffold-N50	153571846
Primary Assembly	2	Chromosome	all	spanned-gaps	28
Primary Assembly	2	Chromosome	all	unspanned-gaps	0
Primary Assembly	2	Chromosome	all	gc-perc	41.5
Primary Assembly	2	Chromosome	assembled-molecule	total-length	153571846
Primary Assembly	2	Chromosome	assembled-molecule	ungapped-length	153375820
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-N50	153571846
Primary Assembly	2	Chromosome	assembled-molecule	spanned-gaps	28
Primary Assembly	2	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	2	Chromosome	assembled-molecule	gc-perc	41.5
Primary Assembly	2	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	3	Chromosome	all	total-length	145860108
Primary Assembly	3	Chromosome	all	ungapped-length	145577279
Primary Assembly	3	Chromosome	all	scaffold-count	1
Primary Assembly	3	Chromosome	all	scaffold-N50	145860108
Primary Assembly	3	Chromosome	all	spanned-gaps	36
Primary Assembly	3	Chromosome	all	unspanned-gaps	0
Primary Assembly	3	Chromosome	all	gc-perc	42
Primary Assembly	3	Chromosome	assembled-molecule	total-length	145860108
Primary Assembly	3	Chromosome	assembled-molecule	ungapped-length	145577279
Primary Assembly	3	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	3	Chromosome	assembled-molecule	scaffold-N50	145860108
Primary Assembly	3	Chromosome	assembled-molecule	spanned-gaps	36
Primary Assembly	3	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	3	Chromosome	assembled-molecule	gc-perc	42
Primary Assembly	3	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	3	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	3	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	3	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	3	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	3	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	4	Chromosome	all	total-length	144051971
Primary Assembly	4	Chromosome	all	ungapped-length	143924308
Primary Assembly	4	Chromosome	all	scaffold-count	1
Primary Assembly	4	Chromosome	all	scaffold-N50	144051971
Primary Assembly	4	Chromosome	all	spanned-gaps	29
Primary Assembly	4	Chromosome	all	unspanned-gaps	0
Primary Assembly	4	Chromosome	all	gc-perc	41.5
Primary Assembly	4	Chromosome	assembled-molecule	total-length	144051971
Primary Assembly	4	Chromosome	assembled-molecule	ungapped-length	143924308
Primary Assembly	4	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	4	Chromosome	assembled-molecule	scaffold-N50	144051971
Primary Assembly	4	Chromosome	assembled-molecule	spanned-gaps	29
Primary Assembly	4	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	4	Chromosome	assembled-molecule	gc-perc	41.5
Primary Assembly	4	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	4	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	4	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	4	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	4	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	4	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	5	Chromosome	all	total-length	142788849
Primary Assembly	5	Chromosome	all	ungapped-length	140305165
Primary Assembly	5	Chromosome	all	scaffold-count	1
Primary Assembly	5	Chromosome	all	scaffold-N50	142788849
Primary Assembly	5	Chromosome	all	spanned-gaps	60
Primary Assembly	5	Chromosome	all	unspanned-gaps	0
Primary Assembly	5	Chromosome	all	gc-perc	42
Primary Assembly	5	Chromosome	assembled-molecule	total-length	142788849
Primary Assembly	5	Chromosome	assembled-molecule	ungapped-length	140305165
Primary Assembly	5	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	5	Chromosome	assembled-molecule	scaffold-N50	142788849
Primary Assembly	5	Chromosome	assembled-molecule	spanned-gaps	60
Primary Assembly	5	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	5	Chromosome	assembled-molecule	gc-perc	42
Primary Assembly	5	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	5	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	5	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	5	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	5	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	5	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	6	Chromosome	all	total-length	126695686
Primary Assembly	6	Chromosome	all	ungapped-length	126326775
Primary Assembly	6	Chromosome	all	scaffold-count	1
Primary Assembly	6	Chromosome	all	scaffold-N50	126695686
Primary Assembly	6	Chromosome	all	spanned-gaps	19
Primary Assembly	6	Chromosome	all	unspanned-gaps	0
Primary Assembly	6	Chromosome	all	gc-perc	41.5
Primary Assembly	6	Chromosome	assembled-molecule	total-length	126695686
Primary Assembly	6	Chromosome	assembled-molecule	ungapped-length	126326775
Primary Assembly	6	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	6	Chromosome	assembled-molecule	scaffold-N50	126695686
Primary Assembly	6	Chromosome	assembled-molecule	spanned-gaps	19
Primary Assembly	6	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	6	Chromosome	assembled-molecule	gc-perc	41.5
Primary Assembly	6	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	6	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	6	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	6	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	6	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	6	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	7	Chromosome	all	total-length	123165184
Primary Assembly	7	Chromosome	all	ungapped-length	122741957
Primary Assembly	7	Chromosome	all	scaffold-count	1
Primary Assembly	7	Chromosome	all	scaffold-N50	123165184
Primary Assembly	7	Chromosome	all	spanned-gaps	34
Primary Assembly	7	Chromosome	all	unspanned-gaps	0
Primary Assembly	7	Chromosome	all	gc-perc	42
Primary Assembly	7	Chromosome	assembled-molecule	total-length	123165184
Primary Assembly	7	Chromosome	assembled-molecule	ungapped-length	122741957
Primary Assembly	7	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	7	Chromosome	assembled-molecule	scaffold-N50	123165184
Primary Assembly	7	Chromosome	assembled-molecule	spanned-gaps	34
Primary Assembly	7	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	7	Chromosome	assembled-molecule	gc-perc	42
Primary Assembly	7	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	7	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	7	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	7	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	7	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	7	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	8	Chromosome	all	total-length	120500339
Primary Assembly	8	Chromosome	all	ungapped-length	119944635
Primary Assembly	8	Chromosome	all	scaffold-count	1
Primary Assembly	8	Chromosome	all	scaffold-N50	120500339
Primary Assembly	8	Chromosome	all	spanned-gaps	46
Primary Assembly	8	Chromosome	all	unspanned-gaps	0
Primary Assembly	8	Chromosome	all	gc-perc	42.5
Primary Assembly	8	Chromosome	assembled-molecule	total-length	120500339
Primary Assembly	8	Chromosome	assembled-molecule	ungapped-length	119944635
Primary Assembly	8	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	8	Chromosome	assembled-molecule	scaffold-N50	120500339
Primary Assembly	8	Chromosome	assembled-molecule	spanned-gaps	46
Primary Assembly	8	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	8	Chromosome	assembled-molecule	gc-perc	42.5
Primary Assembly	8	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	8	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	8	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	8	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	8	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	8	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	9	Chromosome	all	total-length	118226717
Primary Assembly	9	Chromosome	all	ungapped-length	116237187
Primary Assembly	9	Chromosome	all	scaffold-count	5
Primary Assembly	9	Chromosome	all	scaffold-N50	116467424
Primary Assembly	9	Chromosome	all	spanned-gaps	95
Primary Assembly	9	Chromosome	all	unspanned-gaps	0
Primary Assembly	9	Chromosome	all	gc-perc	42.5
Primary Assembly	9	Chromosome	assembled-molecule	total-length	116467424
Primary Assembly	9	Chromosome	assembled-molecule	ungapped-length	114855556
Primary Assembly	9	Chromosome	assembled-molecule	scaffold-count	1
