# Assembly Statistics Report
# Assembly name:  Lsi_v1.0
# Organism name:  Lagenaria siceraria (white-flowered gourd)
# Infraspecific name:  cultivar=USVL1
# Taxid:          3668
# BioSample:      SAMN07159290
# BioProject:     PRJNA387611
# Submitter:      Cornell University
# Date:           2018-06-27
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    NHZF01
# Assembly method: SOAPdenovo v. 2.04
# Expected final version: yes
# Genome coverage: 751.7x
# Sequencing technology: Illumina HiSeq
# GenBank assembly accession: GCA_003268545.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003268565.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	313386576
all	all	all	all	spanned-gaps	15080
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	438
all	all	all	all	scaffold-N50	8701157
all	all	all	all	scaffold-L50	12
all	all	all	all	scaffold-N75	3693538
all	all	all	all	scaffold-N90	1498876
all	all	all	all	contig-count	15518
all	all	all	all	contig-N50	32789
all	all	all	all	contig-L50	2658
all	all	all	all	total-gap-length	15822472
all	all	all	all	molecule-count	11
all	all	all	all	top-level-count	438
all	all	all	all	component-count	438
Primary Assembly	all	all	all	total-length	313386576
Primary Assembly	all	all	all	ungapped-length	297564104
Primary Assembly	all	all	all	scaffold-count	438
Primary Assembly	all	all	all	scaffold-N50	8701157
Primary Assembly	all	all	all	spanned-gaps	15080
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	total-length	0
Primary Assembly	all	all	assembled-molecule	ungapped-length	0
Primary Assembly	all	all	assembled-molecule	scaffold-count	0
Primary Assembly	all	all	assembled-molecule	scaffold-N50	0
Primary Assembly	all	all	assembled-molecule	spanned-gaps	0
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	total-length	308050038
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	292524775
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	89
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	8701157
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	14895
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	5336538
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	5039329
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	349
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	245541
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	185
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	total-length	29363773
Primary Assembly	1	Chromosome	all	ungapped-length	27771346
Primary Assembly	1	Chromosome	all	scaffold-count	21
Primary Assembly	1	Chromosome	all	scaffold-N50	1795652
Primary Assembly	1	Chromosome	all	spanned-gaps	1307
Primary Assembly	1	Chromosome	all	unspanned-gaps	0
Primary Assembly	1	Chromosome	assembled-molecule	total-length	0
Primary Assembly	1	Chromosome	assembled-molecule	ungapped-length	0
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-count	0
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-N50	0
Primary Assembly	1	Chromosome	assembled-molecule	spanned-gaps	0
Primary Assembly	1	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	total-length	29363773
Primary Assembly	1	Chromosome	unlocalized-scaffold	ungapped-length	27771346
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-count	21
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-N50	1795652
Primary Assembly	1	Chromosome	unlocalized-scaffold	spanned-gaps	1307
Primary Assembly	1	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	2	Chromosome	all	total-length	36152417
Primary Assembly	2	Chromosome	all	ungapped-length	34279532
Primary Assembly	2	Chromosome	all	scaffold-count	4
Primary Assembly	2	Chromosome	all	scaffold-N50	9433088
Primary Assembly	2	Chromosome	all	spanned-gaps	1885
Primary Assembly	2	Chromosome	all	unspanned-gaps	0
Primary Assembly	2	Chromosome	assembled-molecule	total-length	0
Primary Assembly	2	Chromosome	assembled-molecule	ungapped-length	0
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-count	0
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-N50	0
Primary Assembly	2	Chromosome	assembled-molecule	spanned-gaps	0
Primary Assembly	2	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	total-length	36152417
Primary Assembly	2	Chromosome	unlocalized-scaffold	ungapped-length	34279532
Primary Assembly	2	Chromosome	unlocalized-scaffold	scaffold-count	4
Primary Assembly	2	Chromosome	unlocalized-scaffold	scaffold-N50	9433088
Primary Assembly	2	Chromosome	unlocalized-scaffold	spanned-gaps	1885
Primary Assembly	2	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	3	Chromosome	all	total-length	33868941
Primary Assembly	3	Chromosome	all	ungapped-length	32284002
Primary Assembly	3	Chromosome	all	scaffold-count	4
Primary Assembly	3	Chromosome	all	scaffold-N50	19050912
Primary Assembly	3	Chromosome	all	spanned-gaps	1656
Primary Assembly	3	Chromosome	all	unspanned-gaps	0
Primary Assembly	3	Chromosome	assembled-molecule	total-length	0
Primary Assembly	3	Chromosome	assembled-molecule	ungapped-length	0
Primary Assembly	3	Chromosome	assembled-molecule	scaffold-count	0
Primary Assembly	3	Chromosome	assembled-molecule	scaffold-N50	0
Primary Assembly	3	Chromosome	assembled-molecule	spanned-gaps	0
Primary Assembly	3	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	3	Chromosome	unlocalized-scaffold	total-length	33868941
Primary Assembly	3	Chromosome	unlocalized-scaffold	ungapped-length	32284002
Primary Assembly	3	Chromosome	unlocalized-scaffold	scaffold-count	4
Primary Assembly	3	Chromosome	unlocalized-scaffold	scaffold-N50	19050912
Primary Assembly	3	Chromosome	unlocalized-scaffold	spanned-gaps	1656
Primary Assembly	3	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	4	Chromosome	all	total-length	31511063
Primary Assembly	4	Chromosome	all	ungapped-length	29976137
Primary Assembly	4	Chromosome	all	scaffold-count	4
Primary Assembly	4	Chromosome	all	scaffold-N50	10143186
Primary Assembly	4	Chromosome	all	spanned-gaps	1512
Primary Assembly	4	Chromosome	all	unspanned-gaps	0
Primary Assembly	4	Chromosome	assembled-molecule	total-length	0
Primary Assembly	4	Chromosome	assembled-molecule	ungapped-length	0
Primary Assembly	4	Chromosome	assembled-molecule	scaffold-count	0
Primary Assembly	4	Chromosome	assembled-molecule	scaffold-N50	0
Primary Assembly	4	Chromosome	assembled-molecule	spanned-gaps	0
Primary Assembly	4	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	4	Chromosome	unlocalized-scaffold	total-length	31511063
Primary Assembly	4	Chromosome	unlocalized-scaffold	ungapped-length	29976137
Primary Assembly	4	Chromosome	unlocalized-scaffold	scaffold-count	4
Primary Assembly	4	Chromosome	unlocalized-scaffold	scaffold-N50	10143186
Primary Assembly	4	Chromosome	unlocalized-scaffold	spanned-gaps	1512
Primary Assembly	4	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	5	Chromosome	all	total-length	29003937
Primary Assembly	5	Chromosome	all	ungapped-length	27559046
Primary Assembly	5	Chromosome	all	scaffold-count	9
Primary Assembly	5	Chromosome	all	scaffold-N50	5301321
Primary Assembly	5	Chromosome	all	spanned-gaps	1464
Primary Assembly	5	Chromosome	all	unspanned-gaps	0
Primary Assembly	5	Chromosome	assembled-molecule	total-length	0
Primary Assembly	5	Chromosome	assembled-molecule	ungapped-length	0
Primary Assembly	5	Chromosome	assembled-molecule	scaffold-count	0
