# Assembly Statistics Report
# Assembly name:  ASM357369v1
# Organism name:  Papaver somniferum (opium poppy)
# Infraspecific name:  cultivar=HN1
# Taxid:          3469
# BioSample:      SAMN08604995
# BioProject:     PRJNA435796
# Submitter:      Xi'an Jiaotong University
# Date:           2018-09-18
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    PUWZ01
# Assembly method: DeNovoMAGIC v. 3.0; Falcon v. 3.1
# Expected final version: yes
# Genome coverage: 239.0x
# Sequencing technology: Illumina HiSeq; PacBio; 10X Genomics; Oxford Nanopore
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_003573695.1
# RefSeq assembly accession: GCF_003573695.1
# RefSeq assembly and GenBank assemblies identical: no
# Reporting on RefSeq assembly.
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003573705.1	GCF_003573705.1	Primary Assembly
## 	GCF_003586105.1	non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	2715377404
all	all	all	all	spanned-gaps	30963
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	34380
all	all	all	all	scaffold-N50	204470928
all	all	all	all	scaffold-L50	6
all	all	all	all	scaffold-N75	163710198
all	all	all	all	scaffold-N90	9903009
all	all	all	all	contig-count	65343
all	all	all	all	contig-N50	1773300
all	all	all	all	contig-L50	436
all	all	all	all	total-gap-length	5406270
all	all	all	all	molecule-count	11
all	all	all	all	top-level-count	34380
all	all	all	all	component-count	34380
all	all	all	all	gc-perc	37.5
Primary Assembly	all	all	all	total-length	2715377404
Primary Assembly	all	all	all	ungapped-length	2709971134
Primary Assembly	all	all	all	scaffold-count	34380
Primary Assembly	all	all	all	scaffold-N50	204470928
Primary Assembly	all	all	all	spanned-gaps	30963
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	37.5
Primary Assembly	all	all	assembled-molecule	total-length	2216804860
Primary Assembly	all	all	assembled-molecule	ungapped-length	2214133381
Primary Assembly	all	all	assembled-molecule	scaffold-count	11
Primary Assembly	all	all	assembled-molecule	scaffold-N50	216867838
Primary Assembly	all	all	assembled-molecule	spanned-gaps	8635
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	37.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	498572544
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	495837753
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	34369
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	9472252
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	22328
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	37
Primary Assembly	1	Chromosome	all	total-length	248500730
Primary Assembly	1	Chromosome	all	ungapped-length	248180919
Primary Assembly	1	Chromosome	all	scaffold-count	1
Primary Assembly	1	Chromosome	all	scaffold-N50	248500730
Primary Assembly	1	Chromosome	all	spanned-gaps	1092
Primary Assembly	1	Chromosome	all	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	gc-perc	37.5
Primary Assembly	1	Chromosome	assembled-molecule	total-length	248500730
Primary Assembly	1	Chromosome	assembled-molecule	ungapped-length	248180919
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-N50	248500730
Primary Assembly	1	Chromosome	assembled-molecule	spanned-gaps	1092
Primary Assembly	1	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	1	Chromosome	assembled-molecule	gc-perc	37.5
Primary Assembly	1	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	2	Chromosome	all	total-length	219560757
Primary Assembly	2	Chromosome	all	ungapped-length	219393741
Primary Assembly	2	Chromosome	all	scaffold-count	1
Primary Assembly	2	Chromosome	all	scaffold-N50	219560757
Primary Assembly	2	Chromosome	all	spanned-gaps	606
Primary Assembly	2	Chromosome	all	unspanned-gaps	0
Primary Assembly	2	Chromosome	all	gc-perc	37.5
Primary Assembly	2	Chromosome	assembled-molecule	total-length	219560757
Primary Assembly	2	Chromosome	assembled-molecule	ungapped-length	219393741
