# Assembly Statistics Report
# Assembly name:  ASM2989138v1
# Organism name:  Erythroxylum novogranatense (eudicots)
# Isolate:  KIB-2018
# Taxid:          1862640
# BioSample:      SAMN20587882
# BioProject:     PRJNA749480
# Submitter:      Kunming Institute of Botany, Chinese Academy of Sciences
# Date:           2023-05-15
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAIWQS01
# Assembly method: SMARTdenovo v. July-2019
# Expected final version: yes
# Genome coverage: 106.0x
# Sequencing technology: Oxford Nanopore PromethION; Illumina NovaSeq; Hi-C
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_029891385.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_029891395.1		Primary Assembly
## GCA_029891405.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	1300254627
all	all	all	all	spanned-gaps	348
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	267
all	all	all	all	scaffold-N50	102933475
all	all	all	all	scaffold-L50	6
all	all	all	all	scaffold-N75	98355342
all	all	all	all	scaffold-N90	78873265
all	all	all	all	contig-count	615
all	all	all	all	contig-N50	7600000
all	all	all	all	contig-L50	55
all	all	all	all	total-gap-length	45036
all	all	all	all	molecule-count	13
all	all	all	all	top-level-count	267
all	all	all	all	component-count	267
all	all	all	all	gc-perc	36
Primary Assembly	all	all	all	total-length	1299259972
Primary Assembly	all	all	all	ungapped-length	1299226037
Primary Assembly	all	all	all	scaffold-count	262
Primary Assembly	all	all	all	scaffold-N50	102933475
Primary Assembly	all	all	all	spanned-gaps	331
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	36
Primary Assembly	all	all	assembled-molecule	total-length	1245234404
Primary Assembly	all	all	assembled-molecule	ungapped-length	1245200469
Primary Assembly	all	all	assembled-molecule	scaffold-count	12
Primary Assembly	all	all	assembled-molecule	scaffold-N50	102933475
Primary Assembly	all	all	assembled-molecule	spanned-gaps	331
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	36
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	54025568
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	54025568
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	250
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	268988
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	36
Primary Assembly	LG01	Linkage Group	all	total-length	78873265
Primary Assembly	LG01	Linkage Group	all	ungapped-length	78871665
