# Assembly Statistics Report
# Assembly name:  Patl_V1
# Organism name:  Pistacia atlantica (eudicots)
# Isolate:  c2T10
# Sex:  female
# Taxid:          434234
# BioSample:      SAMN25601371
# BioProject:     PRJNA661055
# Submitter:      UC Davis Genome Center
# Date:           2022-11-18
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAPEIT01
# Assembly method: 10X Supernova v. 1.1.4; Dovetail HiRise v. 7/22/2017; Shasta v. 0.1.0
# Expected final version: yes
# Genome coverage: 350.0x
# Sequencing technology: Illumina Hiseq (10X Chromium Library); Illumina Hiseq (Dovetail Hi-C Library); Oxford Nanopore PromethION
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_026229545.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_026229575.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	505281571
all	all	all	all	spanned-gaps	2502
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	113
all	all	all	all	scaffold-N50	29993599
all	all	all	all	scaffold-L50	8
all	all	all	all	scaffold-N75	28194287
all	all	all	all	scaffold-N90	26542883
all	all	all	all	contig-count	2615
all	all	all	all	contig-N50	716427
all	all	all	all	contig-L50	162
all	all	all	all	total-gap-length	250200
all	all	all	all	molecule-count	15
all	all	all	all	top-level-count	113
all	all	all	all	component-count	113
all	all	all	all	gc-perc	36
Primary Assembly	all	all	all	total-length	505281571
Primary Assembly	all	all	all	ungapped-length	505031371
Primary Assembly	all	all	all	scaffold-count	113
Primary Assembly	all	all	all	scaffold-N50	29993599
Primary Assembly	all	all	all	spanned-gaps	2502
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	36
Primary Assembly	all	all	assembled-molecule	total-length	433209246
Primary Assembly	all	all	assembled-molecule	ungapped-length	432991546
Primary Assembly	all	all	assembled-molecule	scaffold-count	14
Primary Assembly	all	all	assembled-molecule	scaffold-N50	29993599
Primary Assembly	all	all	assembled-molecule	spanned-gaps	2177
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	35.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	65385150
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	65352650
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	2
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	38842267
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	325
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	gc-perc	36.5
Primary Assembly	na	na	unplaced-scaffold	total-length	6687175
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	6687175
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	97
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	152736
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	38
Primary Assembly	1	Chromosome	all	total-length	29014480
