# Assembly Statistics Report
# Assembly name:  ASM804493v1
# Organism name:  Gossypium turneri (eudicots)
# Isolate:  D10-2
# Taxid:          34284
# BioSample:      SAMN10135581
# BioProject:     PRJNA493521
# Submitter:      NCGR
# Date:           2019-08-21
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# Assembly method: Canu v. 1.4
# Expected final version: yes
# Genome coverage: 73.0x
# Sequencing technology: PacBio Sequel
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_008044935.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_008045045.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	755203240
all	all	all	all	spanned-gaps	207
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	13
all	all	all	all	scaffold-N50	60464062
all	all	all	all	scaffold-L50	6
all	all	all	all	scaffold-N75	53747549
all	all	all	all	scaffold-N90	50570303
all	all	all	all	contig-count	220
all	all	all	all	contig-N50	7909293
all	all	all	all	contig-L50	32
all	all	all	all	total-gap-length	20700
all	all	all	all	molecule-count	13
all	all	all	all	top-level-count	13
all	all	all	all	component-count	13
Primary Assembly	all	all	all	total-length	755203240
Primary Assembly	all	all	all	ungapped-length	755182540
Primary Assembly	all	all	all	scaffold-count	13
Primary Assembly	all	all	all	scaffold-N50	60464062
Primary Assembly	all	all	all	spanned-gaps	207
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	total-length	755203240
Primary Assembly	all	all	assembled-molecule	ungapped-length	755182540
Primary Assembly	all	all	assembled-molecule	scaffold-count	13
Primary Assembly	all	all	assembled-molecule	scaffold-N50	60464062
Primary Assembly	all	all	assembled-molecule	spanned-gaps	207
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	D10_01	Chromosome	all	total-length	60445394
Primary Assembly	D10_01	Chromosome	all	ungapped-length	60444094
Primary Assembly	D10_01	Chromosome	all	scaffold-count	1
Primary Assembly	D10_01	Chromosome	all	scaffold-N50	60445394
Primary Assembly	D10_01	Chromosome	all	spanned-gaps	13
Primary Assembly	D10_01	Chromosome	all	unspanned-gaps	0
Primary Assembly	D10_01	Chromosome	assembled-molecule	total-length	60445394
