# Assembly Statistics Report
# Assembly name:  ASM2470479v1
# Organism name:  Gossypium stephensii (eudicots)
# Infraspecific name:  cultivar=AD7
# Taxid:          2563832
# BioSample:      SAMN19790800
# BioProject:     PRJNA739494
# Submitter:      The institute of Cotton Research of Chinese Academy Agricultural Sciences
# Date:           2022-08-17
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAHRHL01
# Assembly method: FALCON v. 1
# Expected final version: yes
# Genome coverage: 127x
# Sequencing technology: PacBio Sequel
# Excluded from RefSeq: contaminated
# Assembly anomaly: contaminated
# GenBank assembly accession: GCA_024704795.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_024704875.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	2290224625
all	all	all	all	spanned-gaps	4632
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	241
all	all	all	all	scaffold-N50	108204208
all	all	all	all	scaffold-L50	10
all	all	all	all	scaffold-N75	69146489
all	all	all	all	scaffold-N90	59415676
all	all	all	all	contig-count	4873
all	all	all	all	contig-N50	997463
all	all	all	all	contig-L50	691
all	all	all	all	total-gap-length	2099274
all	all	all	all	molecule-count	26
all	all	all	all	top-level-count	241
all	all	all	all	component-count	241
all	all	all	all	gc-perc	34.5
Primary Assembly	all	all	all	total-length	2290224625
Primary Assembly	all	all	all	ungapped-length	2288125351
Primary Assembly	all	all	all	scaffold-count	241
Primary Assembly	all	all	all	scaffold-N50	108204208
Primary Assembly	all	all	all	spanned-gaps	4632
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	34.5
Primary Assembly	all	all	assembled-molecule	total-length	2272892341
Primary Assembly	all	all	assembled-molecule	ungapped-length	2271826137
Primary Assembly	all	all	assembled-molecule	scaffold-count	26
Primary Assembly	all	all	assembled-molecule	scaffold-N50	108204208
Primary Assembly	all	all	assembled-molecule	spanned-gaps	4435
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	34.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	17332284
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	16299214
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	215
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	2599694
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	197
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	47.5
