# Assembly Statistics Report
# Assembly name:  ASM332763v1
# Organism name:  Saccharomyces kudriavzevii (budding yeasts)
# Infraspecific name:  strain=CR85
# Taxid:          114524
# BioSample:      SAMN09650452
# BioProject:     PRJNA480800
# Submitter:      Delft University of Technology
# Date:           2018-07-19
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# Assembly method: Canu v. 1.4
# Expected final version: yes
# Genome coverage: 346.0x
# Sequencing technology: other
# GenBank assembly accession: GCA_003327635.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003327645.1		Primary Assembly
## GCA_003327655.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	11851421
all	all	all	all	spanned-gaps	2
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	17
all	all	all	all	scaffold-N50	896113
all	all	all	all	scaffold-L50	6
all	all	all	all	scaffold-N75	667945
all	all	all	all	scaffold-N90	454101
all	all	all	all	contig-count	19
all	all	all	all	contig-N50	862320
all	all	all	all	contig-L50	6
all	all	all	all	total-gap-length	2090
all	all	all	all	molecule-count	17
all	all	all	all	top-level-count	17
all	all	all	all	component-count	17
all	all	all	all	gc-perc	39.5
Primary Assembly	all	all	all	total-length	11759279
Primary Assembly	all	all	all	ungapped-length	11757189
Primary Assembly	all	all	all	scaffold-count	16
Primary Assembly	all	all	all	scaffold-N50	896113
Primary Assembly	all	all	all	spanned-gaps	2
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	40
Primary Assembly	all	all	assembled-molecule	total-length	11759279
Primary Assembly	all	all	assembled-molecule	ungapped-length	11757189
Primary Assembly	all	all	assembled-molecule	scaffold-count	16
Primary Assembly	all	all	assembled-molecule	scaffold-N50	896113
Primary Assembly	all	all	assembled-molecule	spanned-gaps	2
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	40
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	I	Chromosome	all	total-length	199211
Primary Assembly	I	Chromosome	all	ungapped-length	199211
Primary Assembly	I	Chromosome	all	scaffold-count	1
Primary Assembly	I	Chromosome	all	scaffold-N50	199211
Primary Assembly	I	Chromosome	all	spanned-gaps	0
Primary Assembly	I	Chromosome	all	unspanned-gaps	0
Primary Assembly	I	Chromosome	all	gc-perc	41.5
Primary Assembly	I	Chromosome	assembled-molecule	total-length	199211
Primary Assembly	I	Chromosome	assembled-molecule	ungapped-length	199211
Primary Assembly	I	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	I	Chromosome	assembled-molecule	scaffold-N50	199211
Primary Assembly	I	Chromosome	assembled-molecule	spanned-gaps	0
Primary Assembly	I	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	I	Chromosome	assembled-molecule	gc-perc	41.5
Primary Assembly	I	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	I	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	I	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	I	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	I	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	I	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	II	Chromosome	all	total-length	809781
Primary Assembly	II	Chromosome	all	ungapped-length	809781
Primary Assembly	II	Chromosome	all	scaffold-count	1
Primary Assembly	II	Chromosome	all	scaffold-N50	809781
Primary Assembly	II	Chromosome	all	spanned-gaps	0
Primary Assembly	II	Chromosome	all	unspanned-gaps	0
Primary Assembly	II	Chromosome	all	gc-perc	40
Primary Assembly	II	Chromosome	assembled-molecule	total-length	809781
Primary Assembly	II	Chromosome	assembled-molecule	ungapped-length	809781
Primary Assembly	II	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	II	Chromosome	assembled-molecule	scaffold-N50	809781
Primary Assembly	II	Chromosome	assembled-molecule	spanned-gaps	0
Primary Assembly	II	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	II	Chromosome	assembled-molecule	gc-perc	40
Primary Assembly	II	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	II	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	II	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	II	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	II	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	II	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	III	Chromosome	all	total-length	348016
Primary Assembly	III	Chromosome	all	ungapped-length	348016
Primary Assembly	III	Chromosome	all	scaffold-count	1
Primary Assembly	III	Chromosome	all	scaffold-N50	348016
Primary Assembly	III	Chromosome	all	spanned-gaps	0
Primary Assembly	III	Chromosome	all	unspanned-gaps	0
Primary Assembly	III	Chromosome	all	gc-perc	40
Primary Assembly	III	Chromosome	assembled-molecule	total-length	348016
Primary Assembly	III	Chromosome	assembled-molecule	ungapped-length	348016
Primary Assembly	III	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	III	Chromosome	assembled-molecule	scaffold-N50	348016
Primary Assembly	III	Chromosome	assembled-molecule	spanned-gaps	0
Primary Assembly	III	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	III	Chromosome	assembled-molecule	gc-perc	40
Primary Assembly	III	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	III	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	III	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	III	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	III	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	III	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	IV	Chromosome	all	total-length	1454222
Primary Assembly	IV	Chromosome	all	ungapped-length	1454222
Primary Assembly	IV	Chromosome	all	scaffold-count	1
Primary Assembly	IV	Chromosome	all	scaffold-N50	1454222
Primary Assembly	IV	Chromosome	all	spanned-gaps	0
Primary Assembly	IV	Chromosome	all	unspanned-gaps	0
Primary Assembly	IV	Chromosome	all	gc-perc	39.5
Primary Assembly	IV	Chromosome	assembled-molecule	total-length	1454222
Primary Assembly	IV	Chromosome	assembled-molecule	ungapped-length	1454222
Primary Assembly	IV	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	IV	Chromosome	assembled-molecule	scaffold-N50	1454222
Primary Assembly	IV	Chromosome	assembled-molecule	spanned-gaps	0
Primary Assembly	IV	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	IV	Chromosome	assembled-molecule	gc-perc	39.5
Primary Assembly	IV	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	IV	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	IV	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	IV	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	IV	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	IV	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	V	Chromosome	all	total-length	551176
Primary Assembly	V	Chromosome	all	ungapped-length	551176
Primary Assembly	V	Chromosome	all	scaffold-count	1
Primary Assembly	V	Chromosome	all	scaffold-N50	551176
Primary Assembly	V	Chromosome	all	spanned-gaps	0
Primary Assembly	V	Chromosome	all	unspanned-gaps	0
Primary Assembly	V	Chromosome	all	gc-perc	40
Primary Assembly	V	Chromosome	assembled-molecule	total-length	551176
Primary Assembly	V	Chromosome	assembled-molecule	ungapped-length	551176
Primary Assembly	V	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	V	Chromosome	assembled-molecule	scaffold-N50	551176
Primary Assembly	V	Chromosome	assembled-molecule	spanned-gaps	0
Primary Assembly	V	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	V	Chromosome	assembled-molecule	gc-perc	40
Primary Assembly	V	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	V	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	V	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	V	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	V	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	V	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	VI	Chromosome	all	total-length	288155
Primary Assembly	VI	Chromosome	all	ungapped-length	288155
Primary Assembly	VI	Chromosome	all	scaffold-count	1
Primary Assembly	VI	Chromosome	all	scaffold-N50	288155
Primary Assembly	VI	Chromosome	all	spanned-gaps	0
Primary Assembly	VI	Chromosome	all	unspanned-gaps	0
Primary Assembly	VI	Chromosome	all	gc-perc	41
Primary Assembly	VI	Chromosome	assembled-molecule	total-length	288155
Primary Assembly	VI	Chromosome	assembled-molecule	ungapped-length	288155
Primary Assembly	VI	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	VI	Chromosome	assembled-molecule	scaffold-N50	288155
Primary Assembly	VI	Chromosome	assembled-molecule	spanned-gaps	0
Primary Assembly	VI	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	VI	Chromosome	assembled-molecule	gc-perc	41
Primary Assembly	VI	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	VI	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	VI	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	VI	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	VI	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	VI	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	VII	Chromosome	all	total-length	1093531
Primary Assembly	VII	Chromosome	all	ungapped-length	1092474
Primary Assembly	VII	Chromosome	all	scaffold-count	1
Primary Assembly	VII	Chromosome	all	scaffold-N50	1093531
Primary Assembly	VII	Chromosome	all	spanned-gaps	1
