# Assembly Statistics Report
# Assembly name:  IOC-L_3564
# Organism name:  Leishmania braziliensis (kinetoplastids)
# Infraspecific name:  strain=IOC-L 3564
# Taxid:          5660
# BioSample:      SAMN09009547
# BioProject:     PRJNA454506
# Submitter:      FUND. UNIVERSIDADE FEDERAL DE RONDONIA
# Date:           2018-07-11
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    QFBG01
# Assembly method: SPAdes v. 3.1.10
# Expected final version: no
# Reference guided assembly: GCA_000002845.2
# Genome coverage: 17.4x
# Sequencing technology: IonTorrent
# GenBank assembly accession: GCA_003304975.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003305085.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	38003648
all	all	all	all	spanned-gaps	7061
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	1029
all	all	all	all	scaffold-N50	758103
all	all	all	all	scaffold-L50	14
all	all	all	all	scaffold-N75	569967
all	all	all	all	scaffold-N90	14726
all	all	all	all	contig-count	8090
all	all	all	all	contig-N50	7920
all	all	all	all	contig-L50	1293
all	all	all	all	total-gap-length	2847593
all	all	all	all	molecule-count	36
all	all	all	all	top-level-count	1029
all	all	all	all	component-count	1029
Primary Assembly	all	all	all	total-length	38003648
Primary Assembly	all	all	all	ungapped-length	35156055
Primary Assembly	all	all	all	scaffold-count	1029
Primary Assembly	all	all	all	scaffold-N50	758103
Primary Assembly	all	all	all	spanned-gaps	7061
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	total-length	29698978
Primary Assembly	all	all	assembled-molecule	ungapped-length	27086055
Primary Assembly	all	all	assembled-molecule	scaffold-count	34
Primary Assembly	all	all	assembled-molecule	scaffold-N50	1023259
Primary Assembly	all	all	assembled-molecule	spanned-gaps	6566
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	total-length	2445789
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	2214633
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	2
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	1707673
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	486
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	5858881
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	5855367
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	993
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	10562
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	9
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	total-length	235728
Primary Assembly	1	Chromosome	all	ungapped-length	213507
Primary Assembly	1	Chromosome	all	scaffold-count	1
