# Assembly Statistics Report
# Assembly name:  ASM976138v1
# Organism name:  Toxoplasma gondii (apicomplexans)
# Infraspecific name:  strain=TR01
# Taxid:          5811
# BioSample:      SAMN13338796
# BioProject:     PRJNA590780
# Submitter:      Public Health General Directotare of Turkey
# Date:           2019-12-17
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    WOEV01
# Assembly method: Geneious v. 2019.2.1
# Expected final version: no
# Reference guided assembly: GCA_000006565.2
# Genome coverage: 50.0x
# Sequencing technology: Illumina HiSeq
# GenBank assembly accession: GCA_009761385.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_009761485.1		Primary Assembly
## GCA_009761525.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	61576279
all	all	all	all	spanned-gaps	409
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	445
all	all	all	all	scaffold-N50	6153397
all	all	all	all	scaffold-L50	5
all	all	all	all	scaffold-N75	3528585
all	all	all	all	scaffold-N90	2272091
all	all	all	all	contig-count	854
all	all	all	all	contig-N50	329329
all	all	all	all	contig-L50	56
all	all	all	all	total-gap-length	19405
all	all	all	all	molecule-count	15
all	all	all	all	top-level-count	445
all	all	all	all	component-count	445
all	all	all	all	gc-perc	52.5
Primary Assembly	all	all	all	total-length	61541322
Primary Assembly	all	all	all	ungapped-length	61521917
Primary Assembly	all	all	all	scaffold-count	444
Primary Assembly	all	all	all	scaffold-N50	6153397
Primary Assembly	all	all	all	spanned-gaps	409
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	52.5
Primary Assembly	all	all	assembled-molecule	total-length	60913392
Primary Assembly	all	all	assembled-molecule	ungapped-length	60894557
Primary Assembly	all	all	assembled-molecule	scaffold-count	14
Primary Assembly	all	all	assembled-molecule	scaffold-N50	6153397
Primary Assembly	all	all	assembled-molecule	spanned-gaps	401
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	52.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	627930
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	627360
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	430
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	3408
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	8
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	54
Primary Assembly	Ia	Chromosome	all	total-length	1824751
Primary Assembly	Ia	Chromosome	all	ungapped-length	1824734
Primary Assembly	Ia	Chromosome	all	scaffold-count	1
Primary Assembly	Ia	Chromosome	all	scaffold-N50	1824751
Primary Assembly	Ia	Chromosome	all	spanned-gaps	1
Primary Assembly	Ia	Chromosome	all	unspanned-gaps	0
Primary Assembly	Ia	Chromosome	all	gc-perc	53
Primary Assembly	Ia	Chromosome	assembled-molecule	total-length	1824751
Primary Assembly	Ia	Chromosome	assembled-molecule	ungapped-length	1824734
Primary Assembly	Ia	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	Ia	Chromosome	assembled-molecule	scaffold-N50	1824751
Primary Assembly	Ia	Chromosome	assembled-molecule	spanned-gaps	1
Primary Assembly	Ia	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	Ia	Chromosome	assembled-molecule	gc-perc	53
Primary Assembly	Ia	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	Ia	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	Ia	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	Ia	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	Ia	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	Ia	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	Ib	Chromosome	all	total-length	1919158
Primary Assembly	Ib	Chromosome	all	ungapped-length	1918847
Primary Assembly	Ib	Chromosome	all	scaffold-count	1
Primary Assembly	Ib	Chromosome	all	scaffold-N50	1919158
Primary Assembly	Ib	Chromosome	all	spanned-gaps	15
Primary Assembly	Ib	Chromosome	all	unspanned-gaps	0
Primary Assembly	Ib	Chromosome	all	gc-perc	52.5
Primary Assembly	Ib	Chromosome	assembled-molecule	total-length	1919158
Primary Assembly	Ib	Chromosome	assembled-molecule	ungapped-length	1918847
Primary Assembly	Ib	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	Ib	Chromosome	assembled-molecule	scaffold-N50	1919158
Primary Assembly	Ib	Chromosome	assembled-molecule	spanned-gaps	15
Primary Assembly	Ib	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	Ib	Chromosome	assembled-molecule	gc-perc	52.5
Primary Assembly	Ib	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	Ib	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	Ib	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	Ib	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	Ib	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	Ib	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	II	Chromosome	all	total-length	2272091
Primary Assembly	II	Chromosome	all	ungapped-length	2271350
Primary Assembly	II	Chromosome	all	scaffold-count	1
Primary Assembly	II	Chromosome	all	scaffold-N50	2272091
Primary Assembly	II	Chromosome	all	spanned-gaps	16
Primary Assembly	II	Chromosome	all	unspanned-gaps	0
Primary Assembly	II	Chromosome	all	gc-perc	52
Primary Assembly	II	Chromosome	assembled-molecule	total-length	2272091
Primary Assembly	II	Chromosome	assembled-molecule	ungapped-length	2271350
Primary Assembly	II	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	II	Chromosome	assembled-molecule	scaffold-N50	2272091
Primary Assembly	II	Chromosome	assembled-molecule	spanned-gaps	16
Primary Assembly	II	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	II	Chromosome	assembled-molecule	gc-perc	52
Primary Assembly	II	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	II	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	II	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	II	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	II	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	II	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	III	Chromosome	all	total-length	2450972
Primary Assembly	III	Chromosome	all	ungapped-length	2450123
Primary Assembly	III	Chromosome	all	scaffold-count	1
Primary Assembly	III	Chromosome	all	scaffold-N50	2450972
Primary Assembly	III	Chromosome	all	spanned-gaps	15
Primary Assembly	III	Chromosome	all	unspanned-gaps	0
Primary Assembly	III	Chromosome	all	gc-perc	53
Primary Assembly	III	Chromosome	assembled-molecule	total-length	2450972
Primary Assembly	III	Chromosome	assembled-molecule	ungapped-length	2450123
Primary Assembly	III	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	III	Chromosome	assembled-molecule	scaffold-N50	2450972
Primary Assembly	III	Chromosome	assembled-molecule	spanned-gaps	15
Primary Assembly	III	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	III	Chromosome	assembled-molecule	gc-perc	53
Primary Assembly	III	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	III	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	III	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	III	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	III	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	III	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	IV	Chromosome	all	total-length	2603489
Primary Assembly	IV	Chromosome	all	ungapped-length	2603478
Primary Assembly	IV	Chromosome	all	scaffold-count	1
